,link,size,filing_date,year,cik,conformed_name
5285,https://www.sec.gov/Archives/edgar/data/1056285/000105628519000027/0001056285-19-000027-index.htm,39 KB,2019-05-31,2019,0001056285,"KIRKLAND'S, INC"
5291,https://www.sec.gov/Archives/edgar/data/97210/000119312519159194/0001193125-19-159194-index.htm,50 KB,2019-05-29,2019,0000097210,"TERADYNE, INC"
5297,https://www.sec.gov/Archives/edgar/data/80424/000008042419000032/0000080424-19-000032-index.htm,106 KB,2019-05-31,2019,0000080424,PROCTER & GAMBLE Co
5303,https://www.sec.gov/Archives/edgar/data/30554/000003055419000008/0000030554-19-000008-index.htm,51 KB,2019-03-22,2019,0000030554,DUPONT E I DE NEMOURS & CO
5309,https://www.sec.gov/Archives/edgar/data/40888/000004088819000026/0000040888-19-000026-index.htm,454 KB,2019-05-21,2019,0000040888,"AEROJET ROCKETDYNE HOLDINGS, INC."
5315,https://www.sec.gov/Archives/edgar/data/1123494/000117184319003536/0001171843-19-003536-index.htm,294 KB,2019-05-21,2019,0001123494,HARVARD BIOSCIENCE INC
5321,https://www.sec.gov/Archives/edgar/data/1501585/000119312519162230/0001193125-19-162230-index.htm,523 KB,2019-05-31,2019,0001501585,"HUNTINGTON INGALLS INDUSTRIES, INC."
5327,https://www.sec.gov/Archives/edgar/data/1237831/000123783119000027/0001237831-19-000027-index.htm,27 KB,2019-05-30,2019,0001237831,GLOBUS MEDICAL INC
5334,https://www.sec.gov/Archives/edgar/data/1316835/000119312519159655/0001193125-19-159655-index.htm,16 KB,2019-05-29,2019,0001316835,"Builders FirstSource, Inc."
5344,https://www.sec.gov/Archives/edgar/data/1564902/000156459019021069/0001564590-19-021069-index.htm,78 KB,2019-05-31,2019,0001564902,"SeaWorld Entertainment, Inc."
5349,https://www.sec.gov/Archives/edgar/data/1605484/000160548419000054/0001605484-19-000054-index.htm,91 KB,2019-05-31,2019,0001605484,Fiat Chrysler Automobiles N.V.
5352,https://www.sec.gov/Archives/edgar/data/1625101/000162510119000023/0001625101-19-000023-index.htm,81 KB,2019-05-24,2019,0001625101,"Pulse Biosciences, Inc."
5353,https://www.sec.gov/Archives/edgar/data/1109354/000110465919033090/0001104659-19-033090-index.htm,420 KB,2019-05-31,2019,0001109354,BRUKER CORP
5359,https://www.sec.gov/Archives/edgar/data/1017303/000101730319000039/0001017303-19-000039-index.htm,199 KB,2019-05-31,2019,0001017303,TRANSACT TECHNOLOGIES INC
5365,https://www.sec.gov/Archives/edgar/data/903129/000156459019020260/0001564590-19-020260-index.htm,86 KB,2019-05-23,2019,0000903129,GENTHERM Inc
5371,https://www.sec.gov/Archives/edgar/data/104918/000010491819000100/0000104918-19-000100-index.htm,31 KB,2019-05-31,2019,0000104918,AVISTA CORP
5379,https://www.sec.gov/Archives/edgar/data/39020/000118518519000822/0001185185-19-000822-index.htm,431 KB,2019-05-30,2019,0000039020,FREQUENCY ELECTRONICS INC
5384,https://www.sec.gov/Archives/edgar/data/29644/000002964419000009/0000029644-19-000009-index.htm,472 KB,2019-05-08,2019,0000029644,DONALDSON CO INC
5395,https://www.sec.gov/Archives/edgar/data/909832/000090983219000008/0000909832-19-000008-index.htm,46 KB,2019-05-21,2019,0000909832,COSTCO WHOLESALE CORP /NEW
5401,https://www.sec.gov/Archives/edgar/data/1580808/000158080819000015/0001580808-19-000015-index.htm,766 KB,2019-05-23,2019,0001580808,"A10 Networks, Inc."
5406,https://www.sec.gov/Archives/edgar/data/100378/000143774919011124/0001437749-19-011124-index.htm,402 KB,2019-05-31,2019,0000100378,TWIN DISC INC
5412,https://www.sec.gov/Archives/edgar/data/737758/000156459019020817/0001564590-19-020817-index.htm,118 KB,2019-05-30,2019,0000737758,TORO CO
5418,https://www.sec.gov/Archives/edgar/data/1041859/000114420419029272/0001144204-19-029272-index.htm,128 KB,2019-05-31,2019,0001041859,"Childrens Place, Inc."
5441,https://www.sec.gov/Archives/edgar/data/1121404/000119312519153080/0001193125-19-153080-index.htm,17 KB,2019-05-22,2019,0001121404,Sanofi
5447,https://www.sec.gov/Archives/edgar/data/1047122/000104712219000128/0001047122-19-000128-index.htm,59 KB,2019-05-29,2019,0001047122,RAYTHEON CO/
5453,https://www.sec.gov/Archives/edgar/data/743238/000143774919011125/0001437749-19-011125-index.htm,178 KB,2019-05-31,2019,0000743238,SPARTAN MOTORS INC
5459,https://www.sec.gov/Archives/edgar/data/21665/000002166519000012/0000021665-19-000012-index.htm,128 KB,2019-05-31,2019,0000021665,COLGATE PALMOLIVE CO
5468,https://www.sec.gov/Archives/edgar/data/1587523/000119312519156277/0001193125-19-156277-index.htm,264 KB,2019-05-24,2019,0001587523,Knowles Corp
5473,https://www.sec.gov/Archives/edgar/data/924383/000143774919010819/0001437749-19-010819-index.htm,34 KB,2019-05-24,2019,0000924383,LRAD Corp
5479,https://www.sec.gov/Archives/edgar/data/49826/000004982619000076/0000049826-19-000076-index.htm,427 KB,2019-05-31,2019,0000049826,ILLINOIS TOOL WORKS INC
5490,https://www.sec.gov/Archives/edgar/data/1443646/000144364619000095/0001443646-19-000095-index.htm,46 KB,2019-05-31,2019,0001443646,Booz Allen Hamilton Holding Corp
5496,https://www.sec.gov/Archives/edgar/data/26172/000089706919000286/0000897069-19-000286-index.htm,525 KB,2019-05-24,2019,0000026172,CUMMINS INC
5502,https://www.sec.gov/Archives/edgar/data/1485469/000114420419026494/0001144204-19-026494-index.htm,63 KB,2019-05-15,2019,0001485469,"Tower International, Inc."
5508,https://www.sec.gov/Archives/edgar/data/200406/000020040619000035/0000200406-19-000035-index.htm,482 KB,2019-05-29,2019,0000200406,JOHNSON & JOHNSON
5514,https://www.sec.gov/Archives/edgar/data/1089063/000108906319000047/0001089063-19-000047-index.htm,38 KB,2019-05-31,2019,0001089063,"DICK'S SPORTING GOODS, INC."
5520,https://www.sec.gov/Archives/edgar/data/1206264/000120626419000116/0001206264-19-000116-index.htm,22 KB,2019-05-31,2019,0001206264,"TEMPUR SEALY INTERNATIONAL, INC."
5526,https://www.sec.gov/Archives/edgar/data/1159152/000115915219000053/0001159152-19-000053-index.htm,21 KB,2019-05-29,2019,0001159152,James Hardie Industries plc
5531,https://www.sec.gov/Archives/edgar/data/1591956/000159195619000015/0001591956-19-000015-index.htm,36 KB,2019-05-23,2019,0001591956,Sphere 3D Corp
5536,https://www.sec.gov/Archives/edgar/data/717954/000156459019021093/0001564590-19-021093-index.htm,26 KB,2019-05-31,2019,0000717954,UNIFIRST CORP
5542,https://www.sec.gov/Archives/edgar/data/1650962/000165096219000102/0001650962-19-000102-index.htm,406 KB,2019-05-30,2019,0001650962,"Welbilt, Inc."
5546,https://www.sec.gov/Archives/edgar/data/1370946/000119312519157631/0001193125-19-157631-index.htm,15 KB,2019-05-28,2019,0001370946,Owens Corning
5552,https://www.sec.gov/Archives/edgar/data/1730168/000119312519152813/0001193125-19-152813-index.htm,174 KB,2019-05-21,2019,0001730168,Broadcom Inc.
5554,https://www.sec.gov/Archives/edgar/data/1590714/000159071419000101/0001590714-19-000101-index.htm,597 KB,2019-05-24,2019,0001590714,Element Solutions Inc
5559,https://www.sec.gov/Archives/edgar/data/921582/000119312519159612/0001193125-19-159612-index.htm,267 KB,2019-05-29,2019,0000921582,IMAX CORP
5565,https://www.sec.gov/Archives/edgar/data/1646228/000110465919032968/0001104659-19-032968-index.htm,82 KB,2019-05-31,2019,0001646228,At Home Group Inc.
5575,https://www.sec.gov/Archives/edgar/data/820318/000119312519152546/0001193125-19-152546-index.htm,46 KB,2019-05-21,2019,0000820318,II-VI INC
5581,https://www.sec.gov/Archives/edgar/data/706698/000109690619000228/0001096906-19-000228-index.htm,17 KB,2019-05-31,2019,0000706698,UTAH MEDICAL PRODUCTS INC
5587,https://www.sec.gov/Archives/edgar/data/842162/000084216219000019/0000842162-19-000019-index.htm,178 KB,2019-05-29,2019,0000842162,LEAR CORP
5593,https://www.sec.gov/Archives/edgar/data/890491/000119312519162324/0001193125-19-162324-index.htm,22 KB,2019-05-31,2019,0000890491,BARNES & NOBLE INC
5599,https://www.sec.gov/Archives/edgar/data/773840/000077384019000005/0000773840-19-000005-index.htm,67 KB,2019-05-31,2019,0000773840,HONEYWELL INTERNATIONAL INC
5605,https://www.sec.gov/Archives/edgar/data/1008654/000100865419000038/0001008654-19-000038-index.htm,2 MB,2019-05-29,2019,0001008654,TUPPERWARE BRANDS CORP
5608,https://www.sec.gov/Archives/edgar/data/819689/000081968919000059/0000819689-19-000059-index.htm,32 KB,2019-05-31,2019,0000819689,MICRON SOLUTIONS INC /DE/
5614,https://www.sec.gov/Archives/edgar/data/101829/000010182919000020/0000101829-19-000020-index.htm,95 KB,2019-05-31,2019,0000101829,UNITED TECHNOLOGIES CORP /DE/
5625,https://www.sec.gov/Archives/edgar/data/1506928/000143774919011044/0001437749-19-011044-index.htm,218 KB,2019-05-30,2019,0001506928,Avinger Inc
5627,https://www.sec.gov/Archives/edgar/data/742112/000074211219000045/0000742112-19-000045-index.htm,47 KB,2019-05-30,2019,0000742112,INVACARE CORP
5633,https://www.sec.gov/Archives/edgar/data/763532/000089225119000047/0000892251-19-000047-index.htm,44 KB,2019-05-29,2019,0000763532,LSI INDUSTRIES INC
5644,https://www.sec.gov/Archives/edgar/data/313216/000119312519153335/0001193125-19-153335-index.htm,508 KB,2019-05-22,2019,0000313216,KONINKLIJKE PHILIPS NV
5650,https://www.sec.gov/Archives/edgar/data/815094/000156459019020334/0001564590-19-020334-index.htm,44 KB,2019-05-23,2019,0000815094,ABIOMED INC
5656,https://www.sec.gov/Archives/edgar/data/310354/000031035419000020/0000310354-19-000020-index.htm,49 KB,2019-05-28,2019,0000310354,STANDEX INTERNATIONAL CORP/DE/
5662,https://www.sec.gov/Archives/edgar/data/1449488/000156459019020348/0001564590-19-020348-index.htm,43 KB,2019-05-23,2019,0001449488,CSI Compressco LP
5674,https://www.sec.gov/Archives/edgar/data/48039/000004803919000037/0000048039-19-000037-index.htm,71 KB,2019-05-28,2019,0000048039,HollyFrontier Corp
5680,https://www.sec.gov/Archives/edgar/data/26324/000002632419000009/0000026324-19-000009-index.htm,73 KB,2019-05-10,2019,0000026324,CURTISS WRIGHT CORP
5686,https://www.sec.gov/Archives/edgar/data/756620/000119312519154917/0001193125-19-154917-index.htm,27 KB,2019-05-23,2019,0000756620,BT GROUP PLC
5692,https://www.sec.gov/Archives/edgar/data/799288/000079928819000060/0000799288-19-000060-index.htm,149 KB,2019-05-31,2019,0000799288,"LANDS' END, INC."
5697,https://www.sec.gov/Archives/edgar/data/109563/000010956319000047/0000109563-19-000047-index.htm,65 KB,2019-05-28,2019,0000109563,APPLIED INDUSTRIAL TECHNOLOGIES INC
5703,https://www.sec.gov/Archives/edgar/data/717826/000119312519157530/0001193125-19-157530-index.htm,215 KB,2019-05-28,2019,0000717826,ERICSSON LM TELEPHONE CO
5714,https://www.sec.gov/Archives/edgar/data/886128/000156459019021242/0001564590-19-021242-index.htm,53 KB,2019-05-31,2019,0000886128,FUELCELL ENERGY INC
5724,https://www.sec.gov/Archives/edgar/data/1320854/000119312519162657/0001193125-19-162657-index.htm,38 KB,2019-05-31,2019,0001320854,"FreightCar America, Inc."
5730,https://www.sec.gov/Archives/edgar/data/701288/000165495419006660/0001654954-19-006660-index.htm,465 KB,2019-05-29,2019,0000701288,ATRION CORP
5736,https://www.sec.gov/Archives/edgar/data/29915/000119312519082812/0001193125-19-082812-index.htm,46 KB,2019-03-22,2019,0000029915,DOW CHEMICAL CO /DE/
5742,https://www.sec.gov/Archives/edgar/data/9092/000089706919000292/0000897069-19-000292-index.htm,408 KB,2019-05-31,2019,0000009092,BADGER METER INC
5748,https://www.sec.gov/Archives/edgar/data/1116284/000111628419000014/0001116284-19-000014-index.htm,25 KB,2019-05-30,2019,0001116284,EXFO INC.
5754,https://www.sec.gov/Archives/edgar/data/69633/000114420419028941/0001144204-19-028941-index.htm,124 KB,2019-05-30,2019,0000069633,"NAPCO SECURITY TECHNOLOGIES, INC"
5760,https://www.sec.gov/Archives/edgar/data/1043604/000119312519161297/0001193125-19-161297-index.htm,285 KB,2019-05-30,2019,0001043604,JUNIPER NETWORKS INC
5766,https://www.sec.gov/Archives/edgar/data/702165/000070216519000046/0000702165-19-000046-index.htm,30 KB,2019-05-30,2019,0000702165,NORFOLK SOUTHERN CORP
5772,https://www.sec.gov/Archives/edgar/data/203527/000114420419028989/0001144204-19-028989-index.htm,340 KB,2019-05-31,2019,0000203527,VARIAN MEDICAL SYSTEMS INC
5778,https://www.sec.gov/Archives/edgar/data/913277/000114420419028887/0001144204-19-028887-index.htm,55 KB,2019-05-30,2019,0000913277,Clarus Corp
5784,https://www.sec.gov/Archives/edgar/data/1289340/000149315219007531/0001493152-19-007531-index.htm,713 KB,2019-05-15,2019,0001289340,"Stereotaxis, Inc."
5790,https://www.sec.gov/Archives/edgar/data/880224/000088022419000034/0000880224-19-000034-index.htm,26 KB,2019-05-09,2019,0000880224,INTERTAPE POLYMER GROUP INC
5796,https://www.sec.gov/Archives/edgar/data/920148/000119312519160609/0001193125-19-160609-index.htm,18 KB,2019-05-30,2019,0000920148,LABORATORY CORP OF AMERICA HOLDINGS
5802,https://www.sec.gov/Archives/edgar/data/1003078/000100307819000126/0001003078-19-000126-index.htm,232 KB,2019-05-24,2019,0001003078,MSC INDUSTRIAL DIRECT CO INC
5813,https://www.sec.gov/Archives/edgar/data/30305/000119312519151535/0001193125-19-151535-index.htm,22 KB,2019-05-20,2019,0000030305,DUCOMMUN INC /DE/
5819,https://www.sec.gov/Archives/edgar/data/107687/000010768719000006/0000107687-19-000006-index.htm,646 KB,2019-05-24,2019,0000107687,WINNEBAGO INDUSTRIES INC
5825,https://www.sec.gov/Archives/edgar/data/790051/000079005119000095/0000790051-19-000095-index.htm,527 KB,2019-05-28,2019,0000790051,CARLISLE COMPANIES INC
5831,https://www.sec.gov/Archives/edgar/data/1116132/000115752319001342/0001157523-19-001342-index.htm,446 KB,2019-05-31,2019,0001116132,"TAPESTRY, INC."
5837,https://www.sec.gov/Archives/edgar/data/864240/000143774919011123/0001437749-19-011123-index.htm,61 KB,2019-05-31,2019,0000864240,SYPRIS SOLUTIONS INC
5843,https://www.sec.gov/Archives/edgar/data/88205/000008820519000023/0000088205-19-000023-index.htm,590 KB,2019-05-29,2019,0000088205,SPX CORP
5849,https://www.sec.gov/Archives/edgar/data/1617669/000161766919000028/0001617669-19-000028-index.htm,75 KB,2019-05-31,2019,0001617669,"Unique Fabricating, Inc."
5851,https://www.sec.gov/Archives/edgar/data/1101302/000110130219000023/0001101302-19-000023-index.htm,400 KB,2019-05-31,2019,0001101302,ENTEGRIS INC
5857,https://www.sec.gov/Archives/edgar/data/1133421/000113342119000031/0001133421-19-000031-index.htm,69 KB,2019-05-20,2019,0001133421,NORTHROP GRUMMAN CORP /DE/
5863,https://www.sec.gov/Archives/edgar/data/945841/000094584119000103/0000945841-19-000103-index.htm,21 KB,2019-05-24,2019,0000945841,POOL CORP
5869,https://www.sec.gov/Archives/edgar/data/916793/000117891319001581/0001178913-19-001581-index.htm,561 KB,2019-05-23,2019,0000916793,SILICOM LTD.
5875,https://www.sec.gov/Archives/edgar/data/1517228/000156459019020404/0001564590-19-020404-index.htm,1 MB,2019-05-24,2019,0001517228,"CommScope Holding Company, Inc."
5879,https://www.sec.gov/Archives/edgar/data/812074/000110465919032960/0001104659-19-032960-index.htm,668 KB,2019-05-31,2019,0000812074,OWENS ILLINOIS INC /DE/
5885,https://www.sec.gov/Archives/edgar/data/76334/000007633419000050/0000076334-19-000050-index.htm,103 KB,2019-05-24,2019,0000076334,PARKER HANNIFIN CORP
5891,https://www.sec.gov/Archives/edgar/data/1356104/000135610419000018/0001356104-19-000018-index.htm,512 KB,2019-05-31,2019,0001356104,"Mellanox Technologies, Ltd."
5897,https://www.sec.gov/Archives/edgar/data/59478/000005947819000187/0000059478-19-000187-index.htm,17 KB,2019-05-09,2019,0000059478,LILLY ELI & CO
5903,https://www.sec.gov/Archives/edgar/data/82166/000008216619000035/0000082166-19-000035-index.htm,45 KB,2019-05-20,2019,0000082166,RAVEN INDUSTRIES INC
5910,https://www.sec.gov/Archives/edgar/data/720500/000072050019000021/0000720500-19-000021-index.htm,81 KB,2019-05-31,2019,0000720500,AMTECH SYSTEMS INC
5916,https://www.sec.gov/Archives/edgar/data/106640/000010664019000100/0000106640-19-000100-index.htm,68 KB,2019-05-31,2019,0000106640,WHIRLPOOL CORP /DE/
5922,https://www.sec.gov/Archives/edgar/data/4447/000119312519162967/0001193125-19-162967-index.htm,26 KB,2019-05-31,2019,0000004447,HESS CORP
5928,https://www.sec.gov/Archives/edgar/data/1037646/000103764619000024/0001037646-19-000024-index.htm,385 KB,2019-05-31,2019,0001037646,METTLER TOLEDO INTERNATIONAL INC/
5934,https://www.sec.gov/Archives/edgar/data/72205/000119312519161335/0001193125-19-161335-index.htm,21 KB,2019-05-30,2019,0000072205,NOBILITY HOMES INC
5940,https://www.sec.gov/Archives/edgar/data/886835/000119312519162393/0001193125-19-162393-index.htm,24 KB,2019-05-31,2019,0000886835,SUPERIOR ENERGY SERVICES INC
5946,https://www.sec.gov/Archives/edgar/data/1585644/000128226619000036/0001282266-19-000036-index.htm,351 KB,2019-05-30,2019,0001585644,"WINDSTREAM SERVICES, LLC"
5952,https://www.sec.gov/Archives/edgar/data/1342338/000117184319003599/0001171843-19-003599-index.htm,39 KB,2019-05-24,2019,0001342338,"Himax Technologies, Inc."
5975,https://www.sec.gov/Archives/edgar/data/1024672/000117891319001573/0001178913-19-001573-index.htm,135 KB,2019-05-23,2019,0001024672,ELTEK LTD
5981,https://www.sec.gov/Archives/edgar/data/31791/000119312519161856/0001193125-19-161856-index.htm,35 KB,2019-05-31,2019,0000031791,PERKINELMER INC
5987,https://www.sec.gov/Archives/edgar/data/79879/000007987919000021/0000079879-19-000021-index.htm,95 KB,2019-05-31,2019,0000079879,PPG INDUSTRIES INC
5993,https://www.sec.gov/Archives/edgar/data/1328581/000132858119000090/0001328581-19-000090-index.htm,27 KB,2019-05-30,2019,0001328581,BOISE CASCADE Co
5995,https://www.sec.gov/Archives/edgar/data/1082554/000110465919032176/0001104659-19-032176-index.htm,23 KB,2019-05-29,2019,0001082554,UNITED THERAPEUTICS Corp
6001,https://www.sec.gov/Archives/edgar/data/1493137/000107997319000335/0001079973-19-000335-index.htm,21 KB,2019-05-31,2019,0001493137,"Lifeloc Technologies, Inc"
6007,https://www.sec.gov/Archives/edgar/data/1036262/000143774919011037/0001437749-19-011037-index.htm,40 KB,2019-05-30,2019,0001036262,INTEST CORP
6018,https://www.sec.gov/Archives/edgar/data/1040161/000104016119000022/0001040161-19-000022-index.htm,26 KB,2019-05-31,2019,0001040161,"PIXELWORKS, INC"
6025,https://www.sec.gov/Archives/edgar/data/1086600/000155837019004039/0001558370-19-004039-index.htm,31 KB,2019-05-06,2019,0001086600,ALLIANCE RESOURCE PARTNERS LP
6031,https://www.sec.gov/Archives/edgar/data/910638/000117184319003743/0001171843-19-003743-index.htm,273 KB,2019-05-31,2019,0000910638,3D SYSTEMS CORP
6037,https://www.sec.gov/Archives/edgar/data/768411/000089710119000498/0000897101-19-000498-index.htm,58 KB,2019-05-15,2019,0000768411,CYBEROPTICS CORP
6043,https://www.sec.gov/Archives/edgar/data/1601046/000160104619000029/0001601046-19-000029-index.htm,82 KB,2019-05-31,2019,0001601046,"Keysight Technologies, Inc."
6053,https://www.sec.gov/Archives/edgar/data/931584/000156459019017033/0001564590-19-017033-index.htm,24 KB,2019-05-08,2019,0000931584,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC
6059,https://www.sec.gov/Archives/edgar/data/1039101/000114036119009652/0001140361-19-009652-index.htm,445 KB,2019-05-22,2019,0001039101,"L3 TECHNOLOGIES, INC."
6065,https://www.sec.gov/Archives/edgar/data/59255/000002424019000069/0000024240-19-000069-index.htm,15 KB,2019-05-29,2019,0000059255,VALHI INC /DE/
6071,https://www.sec.gov/Archives/edgar/data/1533758/000153375819000021/0001533758-19-000021-index.htm,474 KB,2019-05-29,2019,0001533758,Hughes Satellite Systems Corp
6075,https://www.sec.gov/Archives/edgar/data/1069258/000106925819000022/0001069258-19-000022-index.htm,42 KB,2019-05-31,2019,0001069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC."
6081,https://www.sec.gov/Archives/edgar/data/918160/000091816019000069/0000918160-19-000069-index.htm,36 KB,2019-05-31,2019,0000918160,AK STEEL HOLDING CORP
6087,https://www.sec.gov/Archives/edgar/data/1375877/000110465919031344/0001104659-19-031344-index.htm,28 KB,2019-05-23,2019,0001375877,Canadian Solar Inc.
6093,https://www.sec.gov/Archives/edgar/data/719135/000071913519000022/0000719135-19-000022-index.htm,26 KB,2019-05-31,2019,0000719135,Apyx Medical Corp
6099,https://www.sec.gov/Archives/edgar/data/832101/000083210119000014/0000832101-19-000014-index.htm,539 KB,2019-05-31,2019,0000832101,IDEX CORP /DE/
6105,https://www.sec.gov/Archives/edgar/data/1467761/000165495419006644/0001654954-19-006644-index.htm,47 KB,2019-05-29,2019,0001467761,"Zoom Telephonics, Inc."
6111,https://www.sec.gov/Archives/edgar/data/1101396/000110139619000073/0001101396-19-000073-index.htm,51 KB,2019-05-21,2019,0001101396,"DELTA APPAREL, INC"
6117,https://www.sec.gov/Archives/edgar/data/1138639/000113863919000070/0001138639-19-000070-index.htm,1 MB,2019-05-31,2019,0001138639,INFINERA Corp
6123,https://www.sec.gov/Archives/edgar/data/314590/000120561319000083/0001205613-19-000083-index.htm,566 KB,2019-05-29,2019,0000314590,SASOL LTD
6128,https://www.sec.gov/Archives/edgar/data/1495320/000149532019000013/0001495320-19-000013-index.htm,67 KB,2019-05-31,2019,0001495320,"Vera Bradley, Inc."
6134,https://www.sec.gov/Archives/edgar/data/1477294/000147729419000078/0001477294-19-000078-index.htm,931 KB,2019-05-31,2019,0001477294,Sensata Technologies Holding plc
6140,https://www.sec.gov/Archives/edgar/data/56047/000114036119010045/0001140361-19-010045-index.htm,23 KB,2019-05-30,2019,0000056047,KIRBY CORP
6145,https://www.sec.gov/Archives/edgar/data/97476/000156459019021115/0001564590-19-021115-index.htm,696 KB,2019-05-31,2019,0000097476,TEXAS INSTRUMENTS INC
6151,https://www.sec.gov/Archives/edgar/data/67887/000006788719000059/0000067887-19-000059-index.htm,485 KB,2019-05-29,2019,0000067887,MOOG INC.
6157,https://www.sec.gov/Archives/edgar/data/1395848/000155837019005435/0001558370-19-005435-index.htm,98 KB,2019-05-31,2019,0001395848,ADESTO TECHNOLOGIES Corp
6159,https://www.sec.gov/Archives/edgar/data/278166/000027816619000068/0000278166-19-000068-index.htm,41 KB,2019-05-31,2019,0000278166,CAVCO INDUSTRIES INC.
6165,https://www.sec.gov/Archives/edgar/data/1005229/000100522919000183/0001005229-19-000183-index.htm,36 KB,2019-06-27,2019,0001005229,COLUMBUS MCKINNON CORP
6170,https://www.sec.gov/Archives/edgar/data/26076/000110465919033088/0001104659-19-033088-index.htm,543 KB,2019-05-31,2019,0000026076,CUBIC CORP /DE/
6176,https://www.sec.gov/Archives/edgar/data/1521332/000152133219000028/0001521332-19-000028-index.htm,457 KB,2019-05-31,2019,0001521332,Aptiv PLC
6182,https://www.sec.gov/Archives/edgar/data/1136294/000110465919026011/0001104659-19-026011-index.htm,48 KB,2019-05-01,2019,0001136294,Williams Industrial Services Group Inc.
6188,https://www.sec.gov/Archives/edgar/data/66740/000110465919033036/0001104659-19-033036-index.htm,541 KB,2019-05-31,2019,0000066740,3M CO
6194,https://www.sec.gov/Archives/edgar/data/1423221/000119312519159596/0001193125-19-159596-index.htm,33 KB,2019-05-29,2019,0001423221,Quanex Building Products CORP
6200,https://www.sec.gov/Archives/edgar/data/1361983/000119312519161417/0001193125-19-161417-index.htm,28 KB,2019-05-30,2019,0001361983,ORBCOMM Inc.
6205,https://www.sec.gov/Archives/edgar/data/883943/000088394319000045/0000883943-19-000045-index.htm,52 KB,2019-05-31,2019,0000883943,CHRISTOPHER & BANKS CORP
6211,https://www.sec.gov/Archives/edgar/data/1337117/000117891319001585/0001178913-19-001585-index.htm,830 KB,2019-05-28,2019,0001337117,Ituran Location & Control Ltd.
6215,https://www.sec.gov/Archives/edgar/data/4127/000000412719000027/0000004127-19-000027-index.htm,383 KB,2019-05-31,2019,0000004127,"SKYWORKS SOLUTIONS, INC."
6225,https://www.sec.gov/Archives/edgar/data/1408075/000140807519000018/0001408075-19-000018-index.htm,35 KB,2019-05-29,2019,0001408075,GRAPHIC PACKAGING HOLDING CO
6231,https://www.sec.gov/Archives/edgar/data/877212/000119312519162934/0001193125-19-162934-index.htm,185 KB,2019-05-31,2019,0000877212,ZEBRA TECHNOLOGIES CORP
6237,https://www.sec.gov/Archives/edgar/data/1528849/000119312519162866/0001193125-19-162866-index.htm,208 KB,2019-05-31,2019,0001528849,RH
6243,https://www.sec.gov/Archives/edgar/data/1670541/000167054119000026/0001670541-19-000026-index.htm,450 KB,2019-05-31,2019,0001670541,Adient plc
6246,https://www.sec.gov/Archives/edgar/data/1438133/000156459019020961/0001564590-19-020961-index.htm,147 KB,2019-05-30,2019,0001438133,TANDEM DIABETES CARE INC
6250,https://www.sec.gov/Archives/edgar/data/896985/000119312519225262/0001193125-19-225262-index.htm,30 KB,2019-08-20,2019,0000896985,Destination Maternity Corp
6256,https://www.sec.gov/Archives/edgar/data/1082923/000108292319000051/0001082923-19-000051-index.htm,15 KB,2019-05-31,2019,0001082923,STAMPS.COM INC
6262,https://www.sec.gov/Archives/edgar/data/934612/000095015719000618/0000950157-19-000618-index.htm,30 KB,2019-05-22,2019,0000934612,"BURLINGTON NORTHERN SANTA FE, LLC"
6265,https://www.sec.gov/Archives/edgar/data/1287213/000110465919032731/0001104659-19-032731-index.htm,61 KB,2019-05-30,2019,0001287213,"DOUGLAS DYNAMICS, INC"
6271,https://www.sec.gov/Archives/edgar/data/28917/000002891719000187/0000028917-19-000187-index.htm,3 MB,2019-05-31,2019,0000028917,"DILLARD'S, INC."
6277,https://www.sec.gov/Archives/edgar/data/929008/000092900819000012/0000929008-19-000012-index.htm,55 KB,2019-05-29,2019,0000929008,WESCO INTERNATIONAL INC
6283,https://www.sec.gov/Archives/edgar/data/1091223/000119312519158363/0001193125-19-158363-index.htm,31 KB,2019-05-28,2019,0001091223,MATERIALISE NV
6287,https://www.sec.gov/Archives/edgar/data/1365038/000110465919033118/0001104659-19-033118-index.htm,31 KB,2019-05-31,2019,0001365038,LEAF GROUP LTD.
6288,https://www.sec.gov/Archives/edgar/data/1365038/000110465919010697/0001104659-19-010697-index.htm,31 KB,2019-02-26,2019,0001365038,LEAF GROUP LTD.
6295,https://www.sec.gov/Archives/edgar/data/1504461/000150446119000027/0001504461-19-000027-index.htm,69 KB,2019-05-03,2019,0001504461,NGL Energy Partners LP
6306,https://www.sec.gov/Archives/edgar/data/1095981/000156459019020930/0001564590-19-020930-index.htm,394 KB,2019-05-30,2019,0001095981,"PLUS THERAPEUTICS, INC."
6310,https://www.sec.gov/Archives/edgar/data/1045309/000104530919000081/0001045309-19-000081-index.htm,44 KB,2019-05-29,2019,0001045309,W R GRACE & CO
6316,https://www.sec.gov/Archives/edgar/data/1019671/000119312519161260/0001193125-19-161260-index.htm,23 KB,2019-05-30,2019,0001019671,SEACHANGE INTERNATIONAL INC
6322,https://www.sec.gov/Archives/edgar/data/934648/000143774919011119/0001437749-19-011119-index.htm,44 KB,2019-05-31,2019,0000934648,SPEEDWAY MOTORSPORTS INC
6333,https://www.sec.gov/Archives/edgar/data/1179821/000119312519164311/0001193125-19-164311-index.htm,18 KB,2019-06-04,2019,0001179821,BIRKS GROUP INC.
