,link,size,filing_date,year,cik
6155,https://www.sec.gov/Archives/edgar/data/67887/000006788715000041/0000067887-15-000041-index.htm,89 KB,2015-06-01,2015,0000067887
6163,https://www.sec.gov/Archives/edgar/data/278166/000027816615000019/0000278166-15-000019-index.htm,43 KB,2015-06-01,2015,0000278166
6168,https://www.sec.gov/Archives/edgar/data/1005229/000100522915000048/0001005229-15-000048-index.htm,35 KB,2015-06-01,2015,0001005229
6174,https://www.sec.gov/Archives/edgar/data/26076/000110465915040406/0001104659-15-040406-index.htm,108 KB,2015-05-22,2015,0000026076
6180,https://www.sec.gov/Archives/edgar/data/1521332/000152133215000038/0001521332-15-000038-index.htm,90 KB,2015-05-29,2015,0001521332
6186,https://www.sec.gov/Archives/edgar/data/1136294/000110465915042041/0001104659-15-042041-index.htm,44 KB,2015-05-29,2015,0001136294
6192,https://www.sec.gov/Archives/edgar/data/66740/000110465915042396/0001104659-15-042396-index.htm,304 KB,2015-06-01,2015,0000066740
6198,https://www.sec.gov/Archives/edgar/data/1423221/000119312515206013/0001193125-15-206013-index.htm,14 KB,2015-05-29,2015,0001423221
6204,https://www.sec.gov/Archives/edgar/data/1361983/000119312515206593/0001193125-15-206593-index.htm,22 KB,2015-05-29,2015,0001361983
6209,https://www.sec.gov/Archives/edgar/data/883943/000110465915041800/0001104659-15-041800-index.htm,52 KB,2015-05-29,2015,0000883943
6219,https://www.sec.gov/Archives/edgar/data/4127/000000412715000018/0000004127-15-000018-index.htm,197 KB,2015-06-01,2015,0000004127
6223,https://www.sec.gov/Archives/edgar/data/1515156/000151515615000006/0001515156-15-000006-index.htm,39 KB,2015-05-29,2015,0001515156
6229,https://www.sec.gov/Archives/edgar/data/1408075/000140807515000021/0001408075-15-000021-index.htm,33 KB,2015-06-01,2015,0001408075
6235,https://www.sec.gov/Archives/edgar/data/877212/000119312515209393/0001193125-15-209393-index.htm,45 KB,2015-06-01,2015,0000877212
6241,https://www.sec.gov/Archives/edgar/data/1528849/000119312515209205/0001193125-15-209205-index.htm,60 KB,2015-06-01,2015,0001528849
6254,https://www.sec.gov/Archives/edgar/data/896985/000119312515206733/0001193125-15-206733-index.htm,32 KB,2015-05-29,2015,0000896985
6260,https://www.sec.gov/Archives/edgar/data/1082923/000114036115022030/0001140361-15-022030-index.htm,13 KB,2015-05-28,2015,0001082923
6269,https://www.sec.gov/Archives/edgar/data/1287213/000110465915041695/0001104659-15-041695-index.htm,55 KB,2015-05-29,2015,0001287213
6275,https://www.sec.gov/Archives/edgar/data/28917/000002891715000096/0000028917-15-000096-index.htm,147 KB,2015-06-01,2015,0000028917
6281,https://www.sec.gov/Archives/edgar/data/929008/000092900815000020/0000929008-15-000020-index.htm,51 KB,2015-05-29,2015,0000929008
6291,https://www.sec.gov/Archives/edgar/data/1365038/000110465915042510/0001104659-15-042510-index.htm,21 KB,2015-06-01,2015,0001365038
6293,https://www.sec.gov/Archives/edgar/data/1158463/000115846315000040/0001158463-15-000040-index.htm,416 KB,2015-05-29,2015,0001158463
6299,https://www.sec.gov/Archives/edgar/data/1504461/000110465915042028/0001104659-15-042028-index.htm,66 KB,2015-05-29,2015,0001504461
6304,https://www.sec.gov/Archives/edgar/data/1371217/000119312515206636/0001193125-15-206636-index.htm,21 KB,2015-05-29,2015,0001371217
6314,https://www.sec.gov/Archives/edgar/data/1045309/000104530915000092/0001045309-15-000092-index.htm,52 KB,2015-05-28,2015,0001045309
6320,https://www.sec.gov/Archives/edgar/data/1019671/000119312515209163/0001193125-15-209163-index.htm,23 KB,2015-06-01,2015,0001019671
6326,https://www.sec.gov/Archives/edgar/data/934648/000143774915011196/0001437749-15-011196-index.htm,45 KB,2015-05-28,2015,0000934648
6331,https://www.sec.gov/Archives/edgar/data/726514/000072651415000052/0000726514-15-000052-index.htm,395 KB,2015-06-02,2015,0000726514
6337,https://www.sec.gov/Archives/edgar/data/1179821/000119312515206530/0001193125-15-206530-index.htm,16 KB,2015-05-29,2015,0001179821
6342,https://www.sec.gov/Archives/edgar/data/1344596/000134459615000036/0001344596-15-000036-index.htm,227 KB,2015-06-01,2015,0001344596
6351,https://www.sec.gov/Archives/edgar/data/1024725/000119312515206561/0001193125-15-206561-index.htm,35 KB,2015-05-29,2015,0001024725
6357,https://www.sec.gov/Archives/edgar/data/904979/000090497915000018/0000904979-15-000018-index.htm,42 KB,2015-06-01,2015,0000904979
6365,https://www.sec.gov/Archives/edgar/data/1046995/000101376215000568/0001013762-15-000568-index.htm,19 KB,2015-05-29,2015,0001046995
6371,https://www.sec.gov/Archives/edgar/data/886986/000095014215001268/0000950142-15-001268-index.htm,25 KB,2015-06-01,2015,0000886986
6383,https://www.sec.gov/Archives/edgar/data/877890/000119312515208884/0001193125-15-208884-index.htm,57 KB,2015-06-01,2015,0000877890
6389,https://www.sec.gov/Archives/edgar/data/924822/000157104915004804/0001571049-15-004804-index.htm,38 KB,2015-06-01,2015,0000924822
6395,https://www.sec.gov/Archives/edgar/data/1370880/000119312515209238/0001193125-15-209238-index.htm,24 KB,2015-06-01,2015,0001370880
6400,https://www.sec.gov/Archives/edgar/data/313838/000090342315000365/0000903423-15-000365-index.htm,234 KB,2015-05-29,2015,0000313838
6406,https://www.sec.gov/Archives/edgar/data/97134/000009713415000026/0000097134-15-000026-index.htm,57 KB,2015-05-28,2015,0000097134
6412,https://www.sec.gov/Archives/edgar/data/1145197/000114519715000039/0001145197-15-000039-index.htm,55 KB,2015-05-29,2015,0001145197
6418,https://www.sec.gov/Archives/edgar/data/927003/000092700315000045/0000927003-15-000045-index.htm,53 KB,2015-06-02,2015,0000927003
6424,https://www.sec.gov/Archives/edgar/data/915779/000091577915000022/0000915779-15-000022-index.htm,68 KB,2015-05-29,2015,0000915779
6430,https://www.sec.gov/Archives/edgar/data/1111928/000111192815000075/0001111928-15-000075-index.htm,327 KB,2015-06-01,2015,0001111928
6436,https://www.sec.gov/Archives/edgar/data/707549/000119312515208985/0001193125-15-208985-index.htm,87 KB,2015-06-01,2015,0000707549
6442,https://www.sec.gov/Archives/edgar/data/896878/000119312515209070/0001193125-15-209070-index.htm,65 KB,2015-06-01,2015,0000896878
6448,https://www.sec.gov/Archives/edgar/data/1487952/000148795215000033/0001487952-15-000033-index.htm,44 KB,2015-05-29,2015,0001487952
6454,https://www.sec.gov/Archives/edgar/data/1254699/000110465915042328/0001104659-15-042328-index.htm,123 KB,2015-06-01,2015,0001254699
6460,https://www.sec.gov/Archives/edgar/data/918251/000114036115022365/0001140361-15-022365-index.htm,83 KB,2015-05-29,2015,0000918251
6466,https://www.sec.gov/Archives/edgar/data/889132/000119312515205107/0001193125-15-205107-index.htm,16 KB,2015-05-29,2015,0000889132
6472,https://www.sec.gov/Archives/edgar/data/1375365/000162828015004331/0001628280-15-004331-index.htm,171 KB,2015-05-20,2015,0001375365
6477,https://www.sec.gov/Archives/edgar/data/946454/000149315215005819/0001493152-15-005819-index.htm,28 KB,2015-11-23,2015,0000946454
6483,https://www.sec.gov/Archives/edgar/data/1091587/000110465915041405/0001104659-15-041405-index.htm,457 KB,2015-05-28,2015,0001091587
6491,https://www.sec.gov/Archives/edgar/data/1000230/000143774915011237/0001437749-15-011237-index.htm,27 KB,2015-05-28,2015,0001000230
6497,https://www.sec.gov/Archives/edgar/data/1062231/000106223115000046/0001062231-15-000046-index.htm,74 KB,2015-05-27,2015,0001062231
6503,https://www.sec.gov/Archives/edgar/data/1006045/000156459015004784/0001564590-15-004784-index.htm,55 KB,2015-06-01,2015,0001006045
6509,https://www.sec.gov/Archives/edgar/data/914025/000091402515000026/0000914025-15-000026-index.htm,388 KB,2015-06-01,2015,0000914025
6515,https://www.sec.gov/Archives/edgar/data/72573/000095014215001226/0000950142-15-001226-index.htm,60 KB,2015-05-29,2015,0000072573
6522,https://www.sec.gov/Archives/edgar/data/896494/000117891315001879/0001178913-15-001879-index.htm,53 KB,2015-06-01,2015,0000896494
6527,https://www.sec.gov/Archives/edgar/data/1368622/000110465915042433/0001104659-15-042433-index.htm,401 KB,2015-06-01,2015,0001368622
6533,https://www.sec.gov/Archives/edgar/data/1561627/000119312515197751/0001193125-15-197751-index.htm,16 KB,2015-05-22,2015,0001561627
6539,https://www.sec.gov/Archives/edgar/data/743988/000074398815000026/0000743988-15-000026-index.htm,249 KB,2015-05-28,2015,0000743988
6545,https://www.sec.gov/Archives/edgar/data/1015820/000101582015000009/0001015820-15-000009-index.htm,21 KB,2015-04-01,2015,0001015820
6551,https://www.sec.gov/Archives/edgar/data/1045810/000104581015000119/0001045810-15-000119-index.htm,265 KB,2015-05-27,2015,0001045810
6557,https://www.sec.gov/Archives/edgar/data/1111335/000119312515196069/0001193125-15-196069-index.htm,31 KB,2015-05-21,2015,0001111335
6563,https://www.sec.gov/Archives/edgar/data/730255/000120677415001866/0001206774-15-001866-index.htm,32 KB,2015-06-01,2015,0000730255
6569,https://www.sec.gov/Archives/edgar/data/1551182/000155118215000014/0001551182-15-000014-index.htm,286 KB,2015-05-27,2015,0001551182
6575,https://www.sec.gov/Archives/edgar/data/104889/000010488915000037/0000104889-15-000037-index.htm,76 KB,2015-05-29,2015,0000104889
6581,https://www.sec.gov/Archives/edgar/data/1094517/000119312515205126/0001193125-15-205126-index.htm,33 KB,2015-05-29,2015,0001094517
6587,https://www.sec.gov/Archives/edgar/data/1038074/000110465915041584/0001104659-15-041584-index.htm,83 KB,2015-05-28,2015,0001038074
6593,https://www.sec.gov/Archives/edgar/data/56978/000005697815000062/0000056978-15-000062-index.htm,808 KB,2015-05-29,2015,0000056978
6599,https://www.sec.gov/Archives/edgar/data/1121788/000114420415033383/0001144204-15-033383-index.htm,217 KB,2015-05-26,2015,0001121788
6603,https://www.sec.gov/Archives/edgar/data/1585364/000158536415000054/0001585364-15-000054-index.htm,23 KB,2015-05-21,2015,0001585364
6607,https://www.sec.gov/Archives/edgar/data/18396/000001839615000075/0000018396-15-000075-index.htm,18 KB,2015-05-29,2015,0000018396
6613,https://www.sec.gov/Archives/edgar/data/1289308/000119312515208984/0001193125-15-208984-index.htm,41 KB,2015-06-01,2015,0001289308
6619,https://www.sec.gov/Archives/edgar/data/1387467/000138746715000060/0001387467-15-000060-index.htm,37 KB,2015-05-21,2015,0001387467
6625,https://www.sec.gov/Archives/edgar/data/824142/000082414215000071/0000824142-15-000071-index.htm,44 KB,2015-05-29,2015,0000824142
6631,https://www.sec.gov/Archives/edgar/data/1090872/000109087215000030/0001090872-15-000030-index.htm,48 KB,2015-05-28,2015,0001090872
6635,https://www.sec.gov/Archives/edgar/data/861361/000094787115000423/0000947871-15-000423-index.htm,22 KB,2015-06-01,2015,0000861361
6640,https://www.sec.gov/Archives/edgar/data/1022652/000162828015004419/0001628280-15-004419-index.htm,266 KB,2015-05-21,2015,0001022652
6646,https://www.sec.gov/Archives/edgar/data/1069183/000106918315000087/0001069183-15-000087-index.htm,378 KB,2015-06-02,2015,0001069183
6649,https://www.sec.gov/Archives/edgar/data/790703/000079070315000010/0000790703-15-000010-index.htm,47 KB,2015-06-01,2015,0000790703
6655,https://www.sec.gov/Archives/edgar/data/52795/000005279515000016/0000052795-15-000016-index.htm,59 KB,2015-06-01,2015,0000052795
6661,https://www.sec.gov/Archives/edgar/data/105634/000010563415000137/0000105634-15-000137-index.htm,25 KB,2015-07-21,2015,0000105634
6665,https://www.sec.gov/Archives/edgar/data/815093/000089710115000742/0000897101-15-000742-index.htm,31 KB,2015-05-29,2015,0000815093
6671,https://www.sec.gov/Archives/edgar/data/1506307/000150630715000030/0001506307-15-000030-index.htm,66 KB,2015-05-29,2015,0001506307
6673,https://www.sec.gov/Archives/edgar/data/1274032/000119312515125015/0001193125-15-125015-index.htm,28 KB,2015-04-10,2015,0001274032
6679,https://www.sec.gov/Archives/edgar/data/943819/000119312515202096/0001193125-15-202096-index.htm,47 KB,2015-05-27,2015,0000943819
6686,https://www.sec.gov/Archives/edgar/data/1364885/000162828015004609/0001628280-15-004609-index.htm,76 KB,2015-06-01,2015,0001364885
6692,https://www.sec.gov/Archives/edgar/data/1452857/000145285715000018/0001452857-15-000018-index.htm,72 KB,2015-05-29,2015,0001452857
6701,https://www.sec.gov/Archives/edgar/data/874716/000119312515209003/0001193125-15-209003-index.htm,60 KB,2015-06-01,2015,0000874716
6707,https://www.sec.gov/Archives/edgar/data/1166388/000116638815000090/0001166388-15-000090-index.htm,84 KB,2015-06-01,2015,0001166388
6713,https://www.sec.gov/Archives/edgar/data/883569/000110465915042009/0001104659-15-042009-index.htm,51 KB,2015-05-29,2015,0000883569
6719,https://www.sec.gov/Archives/edgar/data/1378718/000110465915042081/0001104659-15-042081-index.htm,45 KB,2015-05-29,2015,0001378718
6723,https://www.sec.gov/Archives/edgar/data/796343/000079634315000137/0000796343-15-000137-index.htm,44 KB,2015-05-21,2015,0000796343
6728,https://www.sec.gov/Archives/edgar/data/1355444/000129281415001370/0001292814-15-001370-index.htm,64 KB,2015-05-29,2015,0001355444
