Year,Type,Count
2003,NSAR-BT/A,3
2003,NSAR-U,832
2003,NSAR-U/A,21
2003,NT 10-K,2286
2003,NT 10-K/A,34
2003,NT 10-Q,3623
2003,NT 10-Q/A,32
2003,NT 11-K,117
2003,NT 11-K/A,1
2003,NT 15D2,2
2003,NT 20-F,119
2003,NT 20-F/A,6
2003,NT-NCSR,35
2003,NT-NSAR,122
2003,NT-NSAR/A,9
2003,NTFNSAR,4
2003,NTN 10K,111
2003,NTN 10Q,157
2003,NTN 20F,3
2003,POS 8C,36
2003,POS AM,1233
2003,POS AMC,87
2003,POS AMI,291
2003,POS EX,49
2003,POS462B,5
2003,POS462C,5
2003,PRE 14A,1640
2003,PRE 14C,465
2003,PREC14A,129
2003,PREC14C,5
2003,PREM14A,236
2003,PREM14C,41
2003,PREN14A,13
2003,PRER14A,632
2003,PRER14C,113
2003,PRRN14A,114
2003,PX14A6G,28
2003,QRTLYRPT,10
2003,REG-NR,8
2003,REGDEX,14149
2003,REGDEX/A,3686
2003,REVOKED,1
2003,RW,589
2003,RW WD,44
2003,S-1,289
2003,S-1/A,644
2003,S-11,68
2003,S-11/A,155
2003,S-11MEF,7
2003,S-1MEF,24
2003,S-2,83
2003,S-2/A,129
2003,S-2MEF,9
2003,S-3,1914
2003,S-3/A,1883
2003,S-3D,37
2003,S-3DPOS,20
2003,S-3MEF,86
2003,S-4,666
2003,S-4 POS,15
2003,S-4/A,1025
2003,S-4EF,3
2003,S-4EF/A,1
2003,S-4MEF,6
2003,S-6,498
2003,S-6/A,100
2003,S-8,4016
2003,S-8 POS,878
2003,S-B,27
2003,S-B/A,12
2003,SB-1,10
2003,SB-1/A,41
2003,SB-2,434
2003,SB-2/A,1192
2003,SB-2MEF,9
2003,SC 13D,2776
2003,SC 13D/A,5072
2003,SC 13E1,2
2003,SC 13E3,176
2003,SC 13E3/A,469
2003,SC 13G,6836
2003,SC 13G/A,12564
2003,SC 14D9,186
2003,SC 14D9/A,332
2003,SC 14F1,110
2003,SC 14F1/A,18
2003,SC TO-C,260
2003,SC TO-I,336
2003,SC TO-I/A,828
2003,SC TO-T,147
2003,SC TO-T/A,738
2003,SC13E4F,3
2003,SC13E4F/A,4
2003,SC14D1F,2
2003,SC14D1F/A,6
2003,SC14D9C,131
2003,SC14D9F,2
2003,SC14D9F/A,2
2003,SE,843
2003,SP 15D2,7
2003,SUPPL,7360
2003,T-3,54
2003,T-3/A,54
2003,TA-1,26
2003,TA-1/A,247
2003,TA-2,770
2003,TA-2/A,34
2003,TA-W,41
2003,TTW,1
2003,U-1,77
2003,U-1/A,138
2003,U-12-IA,2
2003,U-12-IB,168
2003,U-13-60,35
2003,U-13-60/A,1
2003,U-33-S,5
2003,U-3A-2,86
2003,U-3A-2/A,23
2003,U-3A3-1,2
2003,U-57,23
2003,U-57/A,23
2003,U-6B-2,177
2003,U-6B-2/A,3
2003,U-7D,3
2003,U-7D/A,1
2003,U-9C-3,82
2003,U-9C-3/A,1
2003,U5A,1
2003,U5B/A,2
2003,U5S,27
2003,U5S/A,9
2003,UNDER,4
2003,WDL-REQ,8
2003,X-17A-5,5410
2003,X-17A-5/A,284
2002,1,6
2002,1-A,23
2002,1-A/A,100
2002,1-E,5
2002,1/A,1
2002,10-12B,19
2002,10-12B/A,40
2002,10-12G,51
2002,10-12G/A,95
2002,10-K,6523
2002,10-K/A,1945
2002,10-K405,2039
2002,10-K405/A,115
2002,10-KSB,1
2002,10-KSB/A,2
2002,10-KT,22
2002,10-KT/A,6
2002,10-Q,23068
2002,10-Q/A,1708
2002,10-QSB,2
2002,10-QT,10
2002,10KSB,3419
2002,10KSB/A,858
2002,10KSB40,307
2002,10KSB40/A,20
2002,10KT405,12
2002,10QSB,11160
2002,10QSB/A,1464
2002,10SB12B,7
2002,10SB12B/A,3
2002,10SB12G,230
2002,10SB12G/A,480
2002,11-K,2394
2002,11-K/A,47
2002,11-KT,5
2002,12G3-2B,66
2002,12G32BR,32
2002,13F-HR,8195
2002,13F-HR/A,1074
2002,13F-NT,1937
2002,13F-NT/A,100
2002,13FCONP,143
2002,144,97
2002,144/A,4
2002,15-12B,178
2002,15-12B/A,3
2002,15-12G,666
2002,15-12G/A,16
2002,15-15D,852
2002,15-15D/A,1
2002,18-12B,1
2002,18-K,41
2002,18-K/A,91
2002,19B-4E,23
2002,2-A,8
2002,2-A/A,7
2002,2-AF,4
2002,2-E,2
2002,20-F,1115
2002,20-F/A,148
2002,20FR12B,17
2002,20FR12B/A,12
2002,20FR12G,41
2002,20FR12G/A,69
2002,24F-2NT,7406
2002,24F-2NT/A,83
2002,25,406
2002,26,1
2002,3,4507
2002,3/A,189
2002,305B2,62
2002,305B2/A,1
2002,35-CERT,436
2002,35-CERT/A,9
2002,39-304D,1
2002,39-310B,1
2002,4,29278
2002,4/A,1336
2002,40-17F1,10
2002,40-17F2,683
2002,40-17F2/A,9
2002,40-17G,1689
2002,40-17G/A,4
2002,40-206A,6
2002,40-206A/A,1
2002,40-6B,2
2002,40-6B/A,4
2002,40-6C,87
2002,40-6C/A,117
2002,40-8F-2,3
2002,40-8F-2/A,4
2002,40-8F-A,20
2002,40-8F-A/A,7
2002,40-8F-B,1
2002,40-8F-L,83
2002,40-8F-L/A,38
2002,40-8F-M,103
2002,40-8F-M/A,32
2002,40-8FC/A,1
2002,40-APP,60
2002,40-APP/A,61
2002,40-F,124
2002,40-F/A,21
2002,40FR12B,7
2002,40FR12B/A,3
2002,40FR12G,1
2002,424A,21
2002,424B1,324
2002,424B2,1561
2002,424B3,5633
2002,424B4,286
2002,424B5,2192
2002,425,2922
2002,485APOS,1276
2002,485BPOS,6709
2002,485BXT,151
2002,486APOS,7
2002,486BPOS,30
2002,487,369
2002,497,13428
2002,497AD,9
2002,497H2,6
2002,497J,4533
2002,497K1,12
2002,497K2,5
2002,497K3B,242
2002,5,3422
2002,5/A,120
2002,6-K,15680
2002,6-K/A,121
2002,8-A12B,698
2002,8-A12B/A,380
2002,8-A12G,460
2002,8-A12G/A,155
2002,8-K,43118
2002,8-K/A,2984
2002,8-K12B,1
2002,8-K12G3,47
2002,8-K12G3/A,18
2002,8-K15D5,13
2002,8-M,3
2002,ADB,11
2002,ADN-MTL,13
2002,ADV-E,433
2002,ADV-H-C,1
2002,ADV-H-T,5
2002,ADV-NR,6
2002,ADV/A,1
2002,ADVCO,49
2002,ADVW,8
2002,AFDB,5
2002,ANNLRPT,2
2002,APP WD,35
2002,ARS,3355
2002,ARS/A,3
2002,AW,96
2002,AW WD,3
2002,BDCO,91
2002,BW-2,4
2002,BW-3,32
2002,CB,95
2002,CB/A,124
2002,CERTAMX,213
2002,CERTBSE,4
2002,CERTNYS,438
2002,CERTPAC,9
2002,CERTPBS,3
2002,DEF 14A,7705
2002,DEF 14C,496
2002,DEFA14A,1520
2002,DEFA14C,12
2002,DEFC14A,63
2002,DEFC14C,1
2002,DEFM14A,174
2002,DEFM14C,26
2002,DEFN14A,9
2002,DEFR14A,310
2002,DEFR14C,19
2002,DEFS14A,135
2002,DEFS14C,4
2002,DEL AM,42
2002,DFAN14A,489
2002,DFRN14A,16
2002,EBRD,6
2002,F-1,35
2002,F-1/A,85
2002,F-10,30
2002,F-10/A,30
2002,F-10EF,1
2002,F-10POS,1
2002,F-1MEF,2
2002,F-2,3
2002,F-2/A,8
2002,F-3,76
2002,F-3/A,118
2002,F-3D,3
2002,F-3DPOS,1
2002,F-3MEF,1
2002,F-4,51
2002,F-4 POS,4
2002,F-4/A,287
2002,F-6,99
2002,F-6 POS,14
2002,F-6/A,7
2002,F-6EF,77
2002,F-7,2
2002,F-8,4
2002,F-8 POS,2
2002,F-8/A,4
2002,F-80,3
2002,F-80/A,3
2002,F-9,10
2002,F-9/A,10
2002,F-N,5
2002,F-N/A,2
2002,F-X,133
2002,F-X/A,12
2002,FOCUSN,268
2002,FOCUSN/A,27
2002,G-405,7
2002,G-405N,2
2002,G-FIN,1
2002,G-FIN/A,18
2002,G-FINW,1
2002,IADB,9
2002,IFC,5
2002,MSD,2
2002,MSD/A,23
2002,MSDW,4
2002,N-1/A,3
2002,N-14,121
2002,N-14 8C,8
2002,N-14 8C/A,6
2002,N-14/A,89
2002,N-14AE,150
2002,N-14AE/A,38
2002,N-18F1,37
2002,N-18F1/A,1
2002,N-1A,97
2002,N-1A/A,107
2002,N-2,240
2002,N-2/A,352
2002,N-23C-1,132
2002,N-23C-1/A,2
2002,N-23C-2,17
2002,N-23C-2/A,1
2002,N-23C3A,71
2002,N-23C3A/A,3
2002,N-23C3B,42
2002,N-23C3C,1
2002,N-23C3C/A,5
2002,N-27D-1,1
2002,N-2MEF,16
2002,N-3,3
2002,N-30B-2,339
2002,N-30D,8178
2002,N-30D/A,156
2002,N-4,168
2002,N-4/A,125
2002,N-5,1
2002,N-54A,6
2002,N-54C,3
2002,N-6,28
2002,N-6/A,11
2002,N-6F,1
2002,N-8A,261
2002,N-8A/A,14
2002,N-8B-2,15
2002,N-8B-2/A,12
2002,NO ACT,797
2002,NSAR-A,3301
2002,NSAR-A/A,125
2002,NSAR-AT,1
2002,NSAR-B,3349
2002,NSAR-B/A,254
2002,NSAR-BT,12
2002,NSAR-U,813
2002,NSAR-U/A,6
2002,NT 10-K,2411
2002,NT 10-K/A,43
2002,NT 10-Q,4076
2002,NT 10-Q/A,49
2002,NT 11-K,123
2002,NT 15D2,1
2002,NT 20-F,85
2002,NT 20-F/A,2
2002,NT-NSAR,144
2002,NT-NSAR/A,8
2002,NTFNSAR,9
2002,NTN 10K,102
2002,NTN 10Q,171
2002,NTN 20F,3
2002,NTN15D2,1
2002,POS 8C,25
2002,POS AM,1203
2002,POS AMC,93
2002,POS AMI,273
2002,POS EX,48
2002,POS462B,10
2002,POS462C,6
2002,PRE 14A,1674
2002,PRE 14C,406
2002,PREC14A,87
2002,PREC14C,4
2002,PREM14A,224
2002,PREM14C,48
2002,PREN14A,16
2002,PRER14A,577
2002,PRER14C,115
2002,PRES14A,112
2002,PRES14C,4
2002,PRRN14A,79
2002,PX14A6G,16
2002,REG-NR,1
2002,REGDEX,14000
2002,REGDEX/A,3495
2002,RW,636
2002,RW WD,18
2002,S-1,322
2002,S-1/A,817
2002,S-11,49
2002,S-11/A,124
2002,S-11MEF,2
2002,S-1MEF,24
2002,S-2,72
2002,S-2/A,116
2002,S-20,1
2002,S-2MEF,9
2002,S-3,1785
2002,S-3/A,1893
2002,S-3D,42
2002,S-3DPOS,16
2002,S-3MEF,78
2002,S-4,577
2002,S-4 POS,11
2002,S-4/A,866
2002,S-4EF,4
2002,S-4EF/A,2
2002,S-4MEF,5
2002,S-6,537
2002,S-6/A,153
2002,S-8,4529
2002,S-8 POS,830
2002,S-B,33
2002,S-B/A,12
2002,SB-1,15
2002,SB-1/A,30
2002,SB-2,602
2002,SB-2/A,1431
2002,SB-2MEF,13
2002,SC 13D,2756
2002,SC 13D/A,5059
2002,SC 13E1,1
2002,SC 13E3,119
2002,SC 13E3/A,313
2002,SC 13G,6875
2002,SC 13G/A,13036
2002,SC 14D1/A,1
2002,SC 14D9,226
2002,SC 14D9/A,323
2002,SC 14F1,109
2002,SC 14F1/A,25
2002,SC TO-C,246
2002,SC TO-I,329
2002,SC TO-I/A,781
2002,SC TO-T,196
2002,SC TO-T/A,913
2002,SC13E4F,1
2002,SC13E4F/A,6
2002,SC14D1F,3
2002,SC14D1F/A,8
2002,SC14D9C,92
2002,SC14D9F,4
2002,SC14D9F/A,1
2002,SE,588
2002,SL,5
2002,SUPPL,7023
2002,T-3,78
2002,T-3/A,61
2002,TA-1,45
2002,TA-1/A,225
2002,TA-2,866
2002,TA-2/A,46
2002,TA-W,47
2002,TACO,4
2002,TTW,6
2002,TTW/A,1
2002,U-1,65
2002,U-1/A,152
2002,U-12-IA,2
2002,U-12-IA/A,1
2002,U-12-IB,168
2002,U-13-60,35
2002,U-13-60/A,5
2002,U-33-S,7
2002,U-3A-2,82
2002,U-3A-2/A,23
2002,U-3A3-1,2
2002,U-57,61
2002,U-57/A,54
2002,U-6B-2,164
2002,U-6B-2/A,1
2002,U-7D,6
2002,U-7D/A,1
2002,U-9C-3,80
2002,U-9C-3/A,1
2002,U5A,7
2002,U5B,5
2002,U5B/A,2
2002,U5S,26
2002,U5S/A,12
2002,UNDER,7
2002,WDL-REQ,5
2002,X-17A-5,5538
2002,X-17A-5/A,337
2001,10-12B,22
2001,10-12B/A,48
2001,10-12G,56
2001,10-12G/A,112
2001,10-K,6017
2001,10-K/A,1533
2001,10-K405,2836
2001,10-K405/A,478
2001,10-KT,15
2001,10-KT/A,3
2001,10-Q,24950
2001,10-Q/A,1671
2001,10-QSB,2
2001,10-QSB/A,1
2001,10-QT,12
2001,10KSB,3199
2001,10KSB/A,833
2001,10KSB40,617
2001,10KSB40/A,116
2001,10KT405,19
2001,10KT405/A,1
2001,10QSB,11581
2001,10QSB/A,1428
2001,10SB12B,11
2001,10SB12B/A,25
2001,10SB12G,347
2001,10SB12G/A,693
2001,11-K,1547
2001,11-K/A,25
2001,11-KT,5
2001,12G3-2B,9
2001,12G32BR,7
2001,13F-HR,8127
2001,13F-HR/A,957
2001,13F-NT,1807
2001,13F-NT/A,44
2001,13FCONP,145
2001,13FCONP/A,2
2001,144,51
2001,144/A,6
2001,15-12B,212
2001,15-12B/A,1
2001,15-12G,728
2001,15-12G/A,6
2001,15-15D,483
2001,18-K,1
2001,18-K/A,2
2001,19B-4E,7
2001,20-F,271
2001,20-F/A,57
2001,20FR12B,3
2001,20FR12B/A,3
2001,20FR12G,16
2001,20FR12G/A,45
2001,24F-2NT,8657
2001,24F-2NT/A,106
2001,25,16
2001,3,2796
2001,3/A,131
2001,305B2,69
2001,35-APP,2
2001,35-CERT,433
2001,35-CERT/A,15
2001,39-310B,1
2001,4,11304
2001,4/A,488
2001,40-17F1,7
2001,40-17F2,771
2001,40-17F2/A,3
2001,40-8F-2,2
2001,40-8F-2/A,6
2001,40-8F-A,27
2001,40-8F-A/A,20
2001,40-8F-B,2
2001,40-8F-B/A,1
2001,40-8F-L,106
2001,40-8F-L/A,42
2001,40-8F-M,127
2001,40-8F-M/A,45
2001,40-APP,1
2001,40-F,1
2001,424A,40
2001,424B1,294
2001,424B2,1524
2001,424B3,5430
2001,424B4,343
2001,424B5,2006
2001,425,3185
2001,485APOS,1376
2001,485BPOS,6876
2001,485BXT,150
2001,486APOS,5
2001,486BPOS,19
2001,487,447
2001,497,14097
2001,497AD,1
2001,497H2,8
2001,497J,4476
2001,497K1,16
2001,497K2,7
2001,497K3B,316
2001,5,2978
2001,5/A,91
2001,6-K,2819
2001,6-K/A,52
2001,8-A12B,646
2001,8-A12B/A,194
2001,8-A12G,500
2001,8-A12G/A,152
2001,8-K,33663
2001,8-K/A,2730
2001,8-K12G3,49
2001,8-K12G3/A,38
2001,8-K15D5,4
2001,8-K15D5/A,1
2001,ADN-MTL,1
2001,ADV-E,3
2001,ADV-NR,8
2001,ARS,93
2001,AW,103
2001,BW-2,4
2001,BW-3,18
2001,CERTAMX,3
2001,CERTNYS,7
2001,DEF 14A,7846
2001,DEF 14C,420
2001,DEFA14A,1698
2001,DEFA14C,14
2001,DEFC14A,71
2001,DEFC14C,2
2001,DEFM14A,238
2001,DEFM14C,28
2001,DEFN14A,8
2001,DEFR14A,317
2001,DEFR14C,13
2001,DEFS14A,620
2001,DEFS14C,13
2001,DEL AM,54
2001,DFAN14A,598
2001,DFRN14A,34
2001,F-1,11
2001,F-1/A,28
2001,F-3,26
2001,F-3/A,13
2001,F-3MEF,3
2001,F-4,24
2001,F-4/A,30
2001,F-4MEF,3
2001,F-X,1
2001,N-1/A,9
2001,N-14,186
2001,N-14 8C,6
2001,N-14 8C/A,6
2001,N-14/A,139
2001,N-14AE,63
2001,N-14AE/A,23
2001,N-14MEF,1
2001,N-18F1,44
2001,N-18F1/A,3
2001,N-1A,106
2001,N-1A/A,113
2001,N-2,142
2001,N-2/A,228
2001,N-23C-1,139
2001,N-23C-2,6
2001,N-23C3A,59
2001,N-23C3A/A,2
2001,N-23C3B,39
2001,N-23C3C,7
2001,N-23C3C/A,2
2001,N-27D-1,1
2001,N-2MEF,10
2001,N-3,3
2001,N-30B-2,335
2001,N-30D,8438
2001,N-30D/A,137
2001,N-4,151
2001,N-4/A,113
2001,N-54A,4
2001,N-54C,9
2001,N-8A,169
2001,N-8A/A,25
2001,N-8B-2,13
2001,N-8B-2/A,11
2001,NO ACT,19
2001,NSAR-A,3369
2001,NSAR-A/A,124
2001,NSAR-AT,12
2001,NSAR-AT/A,1
2001,NSAR-B,3459
2001,NSAR-B/A,225
2001,NSAR-BT,37
2001,NSAR-BT/A,6
2001,NSAR-U,798
2001,NSAR-U/A,48
2001,NT 10-K,2491
2001,NT 10-K/A,49
2001,NT 10-Q,4031
2001,NT 10-Q/A,38
2001,NT 11-K,75
2001,NT 15D2,1
2001,NT 20-F,27
2001,NT 20-F/A,1
2001,NT-NSAR,342
2001,NT-NSAR/A,3
2001,NTFNSAR,21
2001,NTN 10K,109
2001,NTN 10Q,259
2001,NTN 20F,3
2001,POS 8C,29
2001,POS AM,1115
2001,POS AMC,97
2001,POS AMI,277
2001,POS EX,61
2001,POS462B,15
2001,POS462C,8
2001,PRE 14A,1497
2001,PRE 14C,321
2001,PREC14A,114
2001,PREC14C,4
2001,PREM14A,297
2001,PREM14C,43
2001,PREN14A,12
2001,PRER14A,637
2001,PRER14C,70
2001,PRES14A,626
2001,PRES14C,26
2001,PRRN14A,92
2001,PX14A6G,10
2001,PX14A6N,3
2001,REGDEX,45
2001,REGDEX/A,7
2001,RW,754
2001,S-1,338
2001,S-1/A,864
2001,S-11,29
2001,S-11/A,62
2001,S-11MEF,2
2001,S-1MEF,24
2001,S-2,88
2001,S-2/A,112
2001,S-2MEF,13
2001,S-3,2290
2001,S-3/A,2037
2001,S-3D,28
2001,S-3DPOS,15
2001,S-3MEF,102
2001,S-4,712
2001,S-4 POS,16
2001,S-4/A,1034
2001,S-4EF,9
2001,S-4EF/A,1
2001,S-4MEF,14
2001,S-6,611
2001,S-6/A,177
2001,S-8,5287
2001,S-8 POS,873
2001,SB-1,12
2001,SB-1/A,44
2001,SB-1MEF,1
2001,SB-2,651
2001,SB-2/A,1639
2001,SB-2MEF,4
2001,SC 13D,2866
2001,SC 13D/A,4927
2001,SC 13E1,2
2001,SC 13E1/A,1
2001,SC 13E3,167
2001,SC 13E3/A,344
2001,SC 13E4,1
2001,SC 13E4/A,2
2001,SC 13G,9304
2001,SC 13G/A,12047
2001,SC 14D1/A,9
2001,SC 14D9,252
2001,SC 14D9/A,446
2001,SC 14F1,67
2001,SC 14F1/A,3
2001,SC TO-C,300
2001,SC TO-I,364
2001,SC TO-I/A,859
2001,SC TO-T,237
2001,SC TO-T/A,948
2001,SC14D9C,119
2001,SE,5
2001,SP 15D2,2
2001,SUPPL,14
2001,T-3,34
2001,T-3/A,27
2001,TA-2,4
2001,TA-2/A,4
2001,TTW,1
2001,U-1,81
2001,U-1/A,202
2001,U-12-IA,3
2001,U-12-IB,182
2001,U-13-60,31
2001,U-13-60/A,1
2001,U-13E-1,2
2001,U-33-S,5
2001,U-33-S/A,1
2001,U-3A-2,81
2001,U-3A-2/A,10
2001,U-3A3-1,2
2001,U-57,74
2001,U-57/A,48
2001,U-6B-2,127
2001,U-7D,2
2001,U-7D/A,3
2001,U-9C-3,75
2001,U-9C-3/A,4
2001,U5A,6
2001,U5B,10
2001,U5B/A,3
2001,U5S,20
2001,U5S/A,1
2001,UNDER,7
2001,UNDER/A,1
2001,X-17A-5,7
2001,X-17A-5/A,2
2000,10-12B,29
2000,10-12B/A,69
2000,10-12G,84
2000,10-12G/A,235
2000,10-K,6388
2000,10-K/A,1508
2000,10-K405,3035
2000,10-K405/A,441
2000,10-KT,12
2000,10-KT/A,1
2000,10-Q,27072
2000,10-Q/A,1863
2000,10-QT,17
2000,10-QT/A,2
2000,10KSB,2856
2000,10KSB/A,724
2000,10KSB40,661
2000,10KSB40/A,98
2000,10KT405,11
2000,10KT405/A,2
2000,10QSB,11619
2000,10QSB/A,1325
2000,10SB12B,12
2000,10SB12B/A,31
2000,10SB12G,1140
2000,10SB12G/A,1672
2000,11-K,1408
2000,11-K/A,33
2000,11-KT,1
2000,12G3-2B,3
2000,13F-HR,7411
2000,13F-HR/A,770
2000,13F-NT,1656
2000,13F-NT/A,37
2000,13FCONP,92
2000,13FCONP/A,5
2000,144,66
2000,144/A,12
2000,15-12B,207
2000,15-12B/A,10
2000,15-12G,706
2000,15-12G/A,24
2000,15-15D,596
2000,15-15D/A,7
2000,18-K/A,1
2000,20-F,183
2000,20-F/A,55
2000,20FR12B,7
2000,20FR12B/A,7
2000,20FR12G,20
2000,20FR12G/A,39
2000,24F-2NT,8244
2000,24F-2NT/A,60
2000,3,3600
2000,3/A,171
2000,305B2,47
2000,305B2/A,3
2000,35-APP,2
2000,35-APP/A,2
2000,35-CERT,418
2000,35-CERT/A,9
2000,4,11760
2000,4/A,368
2000,40-17F1,12
2000,40-17F2,716
2000,40-17F2/A,28
2000,40-17G,1
2000,40-8F-2/A,1
2000,40-8F-A,22
2000,40-8F-A/A,17
2000,40-8F-B,1
2000,40-8F-L,71
2000,40-8F-L/A,27
2000,40-8F-M,126
2000,40-8F-M/A,37
2000,40-APP,1
2000,424A,729
2000,424B1,443
2000,424B2,1154
2000,424B3,6136
2000,424B4,626
2000,424B5,1406
2000,425,2888
2000,485APOS,1711
2000,485BPOS,7266
2000,485BXT,128
2000,486APOS,10
2000,486BPOS,19
2000,487,519
2000,497,12388
2000,497AD,84
2000,497H2,1
2000,497J,4390
2000,497K1,22
2000,497K2,16
2000,497K3A,4
2000,497K3B,307
2000,5,2822
2000,5/A,74
2000,6-K,1861
2000,6-K/A,28
2000,8-A12B,510
2000,8-A12B/A,201
2000,8-A12G,833
2000,8-A12G/A,180
2000,8-K,28460
2000,8-K/A,2885
2000,8-K12G3,80
2000,8-K12G3/A,16
2000,8-K15D5,2
2000,ARS,81
2000,AW,95
2000,BW-2,4
2000,BW-3,16
2000,DEF 14A,8307
2000,DEF 14C,336
2000,DEF13E3,3
2000,DEF13E3/A,4
2000,DEFA14A,1507
2000,DEFA14C,12
2000,DEFC14A,93
2000,DEFC14C,3
2000,DEFM14A,300
2000,DEFM14C,24
2000,DEFN14A,16
2000,DEFR14A,337
2000,DEFR14C,11
2000,DEFS14A,716
2000,DEFS14C,13
2000,DEL AM,38
2000,DFAN14A,348
2000,DFRN14A,13
2000,F-1,39
2000,F-1/A,108
2000,F-1MEF,1
2000,F-2,2
2000,F-2/A,7
2000,F-3,37
2000,F-3/A,27
2000,F-3MEF,1
2000,F-4,30
2000,F-4/A,38
2000,F-6,2
2000,G-405N,1
2000,N-1/A,9
2000,N-14,166
2000,N-14 8C,14
2000,N-14 8C/A,14
2000,N-14/A,132
2000,N-14AE,131
2000,N-14AE/A,12
2000,N-18F1,82
2000,N-18F1/A,4
2000,N-1A,149
2000,N-1A/A,230
2000,N-2,96
2000,N-2/A,116
2000,N-23C-1,150
2000,N-23C-2,6
2000,N-23C-2/A,2
2000,N-23C3A,51
2000,N-23C3B,35
2000,N-23C3B/A,1
2000,N-23C3C,5
2000,N-23C3C/A,4
2000,N-3,4
2000,N-30B-2,307
2000,N-30D,8201
2000,N-30D/A,123
2000,N-4,144
2000,N-4/A,157
2000,N-5/A,1
2000,N-54A,11
2000,N-54A/A,1
2000,N-54C,6
2000,N-6F,1
2000,N-8A,223
2000,N-8A/A,14
2000,N-8B-2,19
2000,N-8B-2/A,15
2000,NO ACT,1
2000,NSAR-A,3344
2000,NSAR-A/A,233
2000,NSAR-AT,16
2000,NSAR-B,3299
2000,NSAR-B/A,309
2000,NSAR-BT,34
2000,NSAR-BT/A,8
2000,NSAR-U,744
2000,NSAR-U/A,24
2000,NT 10-K,2265
2000,NT 10-K/A,41
2000,NT 10-Q,3691
2000,NT 10-Q/A,37
2000,NT 11-K,112
2000,NT 11-K/A,2
2000,NT 15D2/A,1
2000,NT 20-F,18
2000,NT-NSAR,391
2000,NT-NSAR/A,14
2000,NTFNSAR,3
2000,NTN 10K,92
2000,NTN 10Q,112
2000,POS 8C,33
2000,POS AM,1111
2000,POS AMC,121
2000,POS AMI,263
2000,POS EX,68
2000,POS462B,18
2000,POS462C,10
2000,PRE 14A,1849
2000,PRE 14C,254
2000,PRE13E3,7
2000,PRE13E3/A,15
2000,PREA14A,1
2000,PREC14A,131
2000,PREC14C,4
2000,PREM14A,327
2000,PREM14C,47
2000,PREN14A,14
2000,PRER14A,531
2000,PRER14C,33
2000,PRES14A,680
2000,PRES14C,19
2000,PRRN14A,99
2000,PX14A6G,5
2000,REGDEX,23
2000,REGDEX/A,3
2000,RW,880
2000,S-1,1037
2000,S-1/A,2870
2000,S-11,15
2000,S-11/A,28
2000,S-1MEF,60
2000,S-2,78
2000,S-2/A,93
2000,S-20,1
2000,S-2MEF,5
2000,S-3,2530
2000,S-3/A,1940
2000,S-3D,40
2000,S-3DPOS,17
2000,S-3MEF,78
2000,S-4,781
2000,S-4 POS,14
2000,S-4/A,1016
2000,S-4EF,9
2000,S-4EF/A,5
2000,S-4MEF,12
2000,S-6,679
2000,S-6/A,227
2000,S-8,5782
2000,S-8 POS,770
2000,SB-1,29
2000,SB-1/A,53
2000,SB-2,736
2000,SB-2/A,1146
2000,SB-2MEF,2
2000,SC 13D,3222
2000,SC 13D/A,5159
2000,SC 13E1,2
2000,SC 13E3,125
2000,SC 13E3/A,322
2000,SC 13E4,8
2000,SC 13E4/A,49
2000,SC 13G,9809
2000,SC 13G/A,12415
2000,SC 14D1,8
2000,SC 14D1/A,183
2000,SC 14D9,351
2000,SC 14D9/A,380
2000,SC 14F1,82
2000,SC 14F1/A,11
2000,SC TO-C,307
2000,SC TO-I,153
2000,SC TO-I/A,281
2000,SC TO-T,299
2000,SC TO-T/A,1031
2000,SC14D9C,129
2000,SP 15D2,2
2000,T-3,16
2000,T-3/A,24
2000,U-1,104
2000,U-1/A,268
2000,U-12-IA,7
2000,U-12-IB,166
2000,U-13-60,28
2000,U-13-60/A,2
2000,U-33-S,6
2000,U-3A-2,90
2000,U-3A-2/A,6
2000,U-3A3-1,2
2000,U-57,96
2000,U-57/A,8
2000,U-6B-2,91
2000,U-7D/A,5
2000,U-9C-3,62
2000,U-9C-3/A,1
2000,U5A,14
2000,U5A/A,1
2000,U5B,6
2000,U5S,18
2000,U5S/A,5
2000,UNDER,7
1999,10-12B,29
1999,10-12B/A,50
1999,10-12G,148
1999,10-12G/A,234
1999,10-K,6495
1999,10-K/A,1758
1999,10-K405,3163
1999,10-K405/A,588
1999,10-KT,9
1999,10-KT/A,3
1999,10-Q,27521
1999,10-Q/A,2358
1999,10-QT,13
1999,10-QT/A,1
1999,10KSB,2173
1999,10KSB/A,518
1999,10KSB40,546
1999,10KSB40/A,110
1999,10KT405,10
1999,10KT405/A,1
1999,10QSB,8419
1999,10QSB/A,883
1999,10SB12B,22
1999,10SB12B/A,31
1999,10SB12G,1048
1999,10SB12G/A,1037
1999,11-K,1260
1999,11-K/A,38
1999,11-KT,5
1999,13F-E,77
1999,13F-E/A,40
1999,13F-HR,5067
1999,13F-HR/A,474
1999,13F-NT,968
1999,13F-NT/A,27
1999,13FCONP,33
1999,13FCONP/A,15
1999,144,54
1999,144/A,7
1999,15-12B,207
1999,15-12B/A,4
1999,15-12G,768
1999,15-12G/A,35
1999,15-15D,700
1999,15-15D/A,11
1999,18-K,1
1999,20-F,129
1999,20-F/A,21
1999,20FR12B,10
1999,20FR12B/A,4
1999,20FR12G,24
1999,20FR12G/A,20
1999,24F-2NT,8181
1999,24F-2NT/A,41
1999,25,1
1999,3,2748
1999,3/A,85
