,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
2511,https://www.sec.gov/Archives/edgar/data/1590976/000159097616000216/0001590976-16-000216-index.htm,2 MB,0001590976-16-000216,2016-05-16,2016,0001590976,"Malibu Boats, Inc.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2515,https://www.sec.gov/Archives/edgar/data/1049521/000104952116000081/0001049521-16-000081-index.htm,47 KB,0001049521-16-000081,2016-05-31,2016,0001049521,MERCURY SYSTEMS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2521,https://www.sec.gov/Archives/edgar/data/780571/000078057116000054/0000780571-16-000054-index.htm,31 KB,0000780571-16-000054,2016-05-12,2016,0000780571,"ITRON, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2524,https://www.sec.gov/Archives/edgar/data/885306/000119312516604338/0001193125-16-604338-index.htm,175 KB,0001193125-16-604338,2016-05-26,2016,0000885306,CYNOSURE INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2528,https://www.sec.gov/Archives/edgar/data/1059562/000105956216000056/0001059562-16-000056-index.htm,52 KB,0001059562-16-000056,2016-05-27,2016,0001059562,LMI AEROSPACE INC,3,"['LMI AEROSPACE SD 12-31-2015', 'EXHIBIT 1.01', 'Complete submission text file']"
2534,https://www.sec.gov/Archives/edgar/data/1592058/000119312516600641/0001193125-16-600641-index.htm,60 KB,0001193125-16-600641,2016-05-24,2016,0001592058,Party City Holdco Inc.,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2535,https://www.sec.gov/Archives/edgar/data/800459/000119312516608287/0001193125-16-608287-index.htm,221 KB,0001193125-16-608287,2016-05-31,2016,0000800459,HARMAN INTERNATIONAL INDUSTRIES INC /DE/,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2541,https://www.sec.gov/Archives/edgar/data/31235/000114036116067847/0001140361-16-067847-index.htm,332 KB,0001140361-16-067847,2016-05-31,2016,0000031235,EASTMAN KODAK CO,3,"['EASTMAN KODAK COMPANY SD 12-31-2015', 'EXHIBIT 1.01', 'Complete submission text file']"
2553,https://www.sec.gov/Archives/edgar/data/16058/000119312516608158/0001193125-16-608158-index.htm,135 KB,0001193125-16-608158,2016-05-31,2016,0000016058,CACI INTERNATIONAL INC /DE/,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
2559,https://www.sec.gov/Archives/edgar/data/804753/000080475316000076/0000804753-16-000076-index.htm,250 KB,0000804753-16-000076,2016-05-20,2016,0000804753,CERNER Corp,3,"['2015 FORM SD', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT', 'Complete submission text file']"
2565,https://www.sec.gov/Archives/edgar/data/21535/000143774916032960/0001437749-16-032960-index.htm,71 KB,0001437749-16-032960,2016-05-27,2016,0000021535,COHU INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2571,https://www.sec.gov/Archives/edgar/data/1613103/000161310316000083/0001613103-16-000083-index.htm,626 KB,0001613103-16-000083,2016-05-25,2016,0001613103,Medtronic plc,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2576,https://www.sec.gov/Archives/edgar/data/919012/000119312516600760/0001193125-16-600760-index.htm,219 KB,0001193125-16-600760,2016-05-24,2016,0000919012,AMERICAN EAGLE OUTFITTERS INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2585,https://www.sec.gov/Archives/edgar/data/1389050/000138905016000083/0001389050-16-000083-index.htm,763 KB,0001389050-16-000083,2016-05-27,2016,0001389050,"Archrock, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2591,https://www.sec.gov/Archives/edgar/data/1144215/000114421516000232/0001144215-16-000232-index.htm,359 KB,0001144215-16-000232,2016-05-31,2016,0001144215,ACUITY BRANDS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2603,https://www.sec.gov/Archives/edgar/data/892553/000089255316000063/0000892553-16-000063-index.htm,62 KB,0000892553-16-000063,2016-05-31,2016,0000892553,CHART INDUSTRIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2607,https://www.sec.gov/Archives/edgar/data/1095277/000119312516607641/0001193125-16-607641-index.htm,35 KB,0001193125-16-607641,2016-05-31,2016,0001095277,INTERSECTIONS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2612,https://www.sec.gov/Archives/edgar/data/730263/000114420416105823/0001144204-16-105823-index.htm,190 KB,0001144204-16-105823,2016-05-31,2016,0000730263,THOR INDUSTRIES INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2621,https://www.sec.gov/Archives/edgar/data/1014111/000114420416106672/0001144204-16-106672-index.htm,223 KB,0001144204-16-106672,2016-06-03,2016,0001014111,"GlassBridge Enterprises, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2632,https://www.sec.gov/Archives/edgar/data/879526/000114420416105296/0001144204-16-105296-index.htm,304 KB,0001144204-16-105296,2016-05-27,2016,0000879526,WABASH NATIONAL Corp,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2645,https://www.sec.gov/Archives/edgar/data/1032975/000103297516000085/0001032975-16-000085-index.htm,257 KB,0001032975-16-000085,2016-05-31,2016,0001032975,LOGITECH INTERNATIONAL SA,3,"['CONFLICT MINERALS DISCLOSURE REPORT', 'EXHIBIT 1.01', 'Complete submission text file']"
2658,https://www.sec.gov/Archives/edgar/data/1318568/000155837016006234/0001558370-16-006234-index.htm,489 KB,0001558370-16-006234,2016-05-31,2016,0001318568,Everi Holdings Inc.,3,"['', '', 'Complete submission text file']"
2666,https://www.sec.gov/Archives/edgar/data/1160958/000143774916033063/0001437749-16-033063-index.htm,69 KB,0001437749-16-033063,2016-05-31,2016,0001160958,INPHI Corp,4,"['FORM SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2679,https://www.sec.gov/Archives/edgar/data/867374/000119312516608631/0001193125-16-608631-index.htm,245 KB,0001193125-16-608631,2016-05-31,2016,0000867374,ELECTRONICS FOR IMAGING INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2696,https://www.sec.gov/Archives/edgar/data/927653/000119312516606652/0001193125-16-606652-index.htm,34 KB,0001193125-16-606652,2016-05-31,2016,0000927653,MCKESSON CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2702,https://www.sec.gov/Archives/edgar/data/42682/000119312516605242/0001193125-16-605242-index.htm,216 KB,0001193125-16-605242,2016-05-27,2016,0000042682,GORMAN RUPP CO,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2708,https://www.sec.gov/Archives/edgar/data/23197/000002319716000057/0000023197-16-000057-index.htm,84 KB,0000023197-16-000057,2016-05-27,2016,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,5,"['FORM SD', 'CONFLICT MINERALS REPORT', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
2720,https://www.sec.gov/Archives/edgar/data/27419/000110465916124281/0001104659-16-124281-index.htm,151 KB,0001104659-16-124281,2016-05-31,2016,0000027419,TARGET CORP,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
2726,https://www.sec.gov/Archives/edgar/data/27996/000002799616000089/0000027996-16-000089-index.htm,181 KB,0000027996-16-000089,2016-05-24,2016,0000027996,DELUXE CORP,4,"['DELUXE CORPORATION FORM SD 12-31-2015', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2730,https://www.sec.gov/Archives/edgar/data/1130713/000110465916124392/0001104659-16-124392-index.htm,59 KB,0001104659-16-124392,2016-05-31,2016,0001130713,"OVERSTOCK.COM, INC",4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
2736,https://www.sec.gov/Archives/edgar/data/48898/000119312516608407/0001193125-16-608407-index.htm,38 KB,0001193125-16-608407,2016-05-31,2016,0000048898,HUBBELL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2743,https://www.sec.gov/Archives/edgar/data/743316/000074331616000071/0000743316-16-000071-index.htm,411 KB,0000743316-16-000071,2016-05-31,2016,0000743316,MAXIM INTEGRATED PRODUCTS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2750,https://www.sec.gov/Archives/edgar/data/1466593/000157104916015644/0001571049-16-015644-index.htm,37 KB,0001571049-16-015644,2016-05-31,2016,0001466593,Otter Tail Corp,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2756,https://www.sec.gov/Archives/edgar/data/794367/000079436716000249/0000794367-16-000249-index.htm,384 KB,0000794367-16-000249,2016-05-31,2016,0000794367,"Macy's, Inc.",3,"['FORM SD FILED ON MAY 31, 2016', 'EXHIBIT 1.01', 'Complete submission text file']"
2762,https://www.sec.gov/Archives/edgar/data/1530721/000090445416001240/0000904454-16-001240-index.htm,337 KB,0000904454-16-001240,2016-05-31,2016,0001530721,Capri Holdings Ltd,3,"['FORM SD FOR MICHAEL KORS HOLDINGS LTD.', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT FOR MICHAEL KORS HOLDINGS LTD.', 'Complete submission text file']"
2774,https://www.sec.gov/Archives/edgar/data/1299139/000149315216010434/0001493152-16-010434-index.htm,45 KB,0001493152-16-010434,2016-05-31,2016,0001299139,TearLab Corp,3,"['', '', 'Complete submission text file']"
2777,https://www.sec.gov/Archives/edgar/data/1120295/000112029516000178/0001120295-16-000178-index.htm,709 KB,0001120295-16-000178,2016-05-27,2016,0001120295,IXIA,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2788,https://www.sec.gov/Archives/edgar/data/789933/000078993316000098/0000789933-16-000098-index.htm,80 KB,0000789933-16-000098,2016-05-25,2016,0000789933,NACCO INDUSTRIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2794,https://www.sec.gov/Archives/edgar/data/1012019/000143774916033006/0001437749-16-033006-index.htm,42 KB,0001437749-16-033006,2016-05-31,2016,0001012019,RUSH ENTERPRISES INC \TX\,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2800,https://www.sec.gov/Archives/edgar/data/833444/000083344416000179/0000833444-16-000179-index.htm,100 KB,0000833444-16-000179,2016-05-31,2016,0000833444,Johnson Controls International plc,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2806,https://www.sec.gov/Archives/edgar/data/110621/000119312516604417/0001193125-16-604417-index.htm,782 KB,0001193125-16-604417,2016-05-26,2016,0000110621,RPM INTERNATIONAL INC/DE/,9,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
2812,https://www.sec.gov/Archives/edgar/data/42888/000004288816000016/0000042888-16-000016-index.htm,540 KB,0000042888-16-000016,2016-05-31,2016,0000042888,GRACO INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2818,https://www.sec.gov/Archives/edgar/data/73756/000007375616000101/0000073756-16-000101-index.htm,488 KB,0000073756-16-000101,2016-05-31,2016,0000073756,OCEANEERING INTERNATIONAL INC,4,"['SD 2015 CONFLICT MINERALS', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2821,https://www.sec.gov/Archives/edgar/data/28561/000135448816007669/0001354488-16-007669-index.htm,51 KB,0001354488-16-007669,2016-05-26,2016,0000028561,DEWEY ELECTRONICS CORP,3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT OF THE DEWEY ELECTRONICS CORPORATION', 'Complete submission text file']"
2831,https://www.sec.gov/Archives/edgar/data/789132/000078913216000229/0000789132-16-000229-index.htm,54 KB,0000789132-16-000229,2016-05-27,2016,0000789132,SPECTRANETICS CORP,3,"['SD 2015', 'EXHIBIT 1.01', 'Complete submission text file']"
2834,https://www.sec.gov/Archives/edgar/data/318154/000119312516608431/0001193125-16-608431-index.htm,242 KB,0001193125-16-608431,2016-05-31,2016,0000318154,AMGEN INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2838,https://www.sec.gov/Archives/edgar/data/1051251/000156459016020161/0001564590-16-020161-index.htm,129 KB,0001564590-16-020161,2016-05-31,2016,0001051251,J CREW GROUP INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2844,https://www.sec.gov/Archives/edgar/data/1433660/000143366016000015/0001433660-16-000015-index.htm,380 KB,0001433660-16-000015,2016-05-31,2016,0001433660,John Bean Technologies CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2848,https://www.sec.gov/Archives/edgar/data/945828/000118518516004745/0001185185-16-004745-index.htm,29 KB,0001185185-16-004745,2016-05-31,2016,0000945828,AMERITYRE CORP,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
2852,https://www.sec.gov/Archives/edgar/data/103730/000010373016000083/0000103730-16-000083-index.htm,222 KB,0000103730-16-000083,2016-05-24,2016,0000103730,VISHAY INTERTECHNOLOGY INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2859,https://www.sec.gov/Archives/edgar/data/103145/000110465916123660/0001104659-16-123660-index.htm,228 KB,0001104659-16-123660,2016-05-26,2016,0000103145,VEECO INSTRUMENTS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2865,https://www.sec.gov/Archives/edgar/data/915389/000091538916000129/0000915389-16-000129-index.htm,82 KB,0000915389-16-000129,2016-05-20,2016,0000915389,EASTMAN CHEMICAL CO,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2871,https://www.sec.gov/Archives/edgar/data/1097149/000109714916000057/0001097149-16-000057-index.htm,516 KB,0001097149-16-000057,2016-05-27,2016,0001097149,ALIGN TECHNOLOGY INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2875,https://www.sec.gov/Archives/edgar/data/1267130/000126713016000182/0001267130-16-000182-index.htm,186 KB,0001267130-16-000182,2016-05-23,2016,0001267130,CABELAS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2881,https://www.sec.gov/Archives/edgar/data/50725/000005072516000134/0000050725-16-000134-index.htm,67 KB,0000050725-16-000134,2016-05-31,2016,0000050725,GRIFFON CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2893,https://www.sec.gov/Archives/edgar/data/1000683/000114036116067827/0001140361-16-067827-index.htm,32 KB,0001140361-16-067827,2016-05-31,2016,0001000683,BLONDER TONGUE LABORATORIES INC,3,"['BLONDER TONGUE LABORATORIES, INC. SD 12-31-2015', 'EXHIBIT 1.01', 'Complete submission text file']"
2896,https://www.sec.gov/Archives/edgar/data/84112/000008411216000015/0000084112-16-000015-index.htm,13 KB,0000084112-16-000015,2016-06-15,2016,0000084112,"GEORGE RISK INDUSTRIES, INC.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2900,https://www.sec.gov/Archives/edgar/data/12208/000001220816000072/0000012208-16-000072-index.htm,50 KB,0000012208-16-000072,2016-05-27,2016,0000012208,"BIO-RAD LABORATORIES, INC.",3,"['SD 2015', 'EXHIBIT 1.01', 'Complete submission text file']"
2906,https://www.sec.gov/Archives/edgar/data/45012/000004501216000308/0000045012-16-000308-index.htm,688 KB,0000045012-16-000308,2016-05-24,2016,0000045012,HALLIBURTON CO,7,"['FORM SD', 'EXHIBIT 1.01 - CONFLICT MINERALS REPORT', '', '', '', '', 'Complete submission text file']"
2917,https://www.sec.gov/Archives/edgar/data/88941/000110465916124143/0001104659-16-124143-index.htm,66 KB,0001104659-16-124143,2016-05-31,2016,0000088941,SEMTECH CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2921,https://www.sec.gov/Archives/edgar/data/906193/000090619316000068/0000906193-16-000068-index.htm,642 KB,0000906193-16-000068,2016-05-27,2016,0000906193,KEY TECHNOLOGY INC,3,"['SD - CONFLICT MINERALS', 'EXHIBIT 1.01', 'Complete submission text file']"
2927,https://www.sec.gov/Archives/edgar/data/895419/000089541916000141/0000895419-16-000141-index.htm,722 KB,0000895419-16-000141,2016-05-27,2016,0000895419,"CREE, INC.",4,"['FORM SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
2933,https://www.sec.gov/Archives/edgar/data/9984/000000998416000155/0000009984-16-000155-index.htm,41 KB,0000009984-16-000155,2016-05-31,2016,0000009984,BARNES GROUP INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2936,https://www.sec.gov/Archives/edgar/data/1593034/000119312516608360/0001193125-16-608360-index.htm,91 KB,0001193125-16-608360,2016-05-31,2016,0001593034,Endo International plc,3,"['ENDO--FORM SD', 'EX-1.01', 'Complete submission text file']"
2945,https://www.sec.gov/Archives/edgar/data/1162194/000119312516608164/0001193125-16-608164-index.htm,154 KB,0001193125-16-608164,2016-05-31,2016,0001162194,FLUIDIGM CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2951,https://www.sec.gov/Archives/edgar/data/924168/000092416816000042/0000924168-16-000042-index.htm,690 KB,0000924168-16-000042,2016-05-24,2016,0000924168,"ENERGY FOCUS, INC/DE",5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
2954,https://www.sec.gov/Archives/edgar/data/1001039/000100103916000427/0001001039-16-000427-index.htm,359 KB,0001001039-16-000427,2016-05-27,2016,0001001039,TWDC Enterprises 18 Corp.,5,"['FORM SD', 'EXHIBIT 1.01', 'GRAPH', '', 'Complete submission text file']"
2960,https://www.sec.gov/Archives/edgar/data/29669/000119312516596655/0001193125-16-596655-index.htm,33 KB,0001193125-16-596655,2016-05-20,2016,0000029669,RR Donnelley & Sons Co,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2978,https://www.sec.gov/Archives/edgar/data/882508/000088250816000058/0000882508-16-000058-index.htm,270 KB,0000882508-16-000058,2016-05-27,2016,0000882508,QUICKLOGIC Corp,3,"['SD QL-2015 FORM SD', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT', 'Complete submission text file']"
2984,https://www.sec.gov/Archives/edgar/data/351789/000089710116002442/0000897101-16-002442-index.htm,36 KB,0000897101-16-002442,2016-05-27,2016,0000351789,ELECTRO SENSORS INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
3003,https://www.sec.gov/Archives/edgar/data/1633978/000162828016016816/0001628280-16-016816-index.htm,133 KB,0001628280-16-016816,2016-05-31,2016,0001633978,Lumentum Holdings Inc.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3013,https://www.sec.gov/Archives/edgar/data/31107/000114036116067877/0001140361-16-067877-index.htm,45 KB,0001140361-16-067877,2016-05-31,2016,0000031107,EASTERN CO,3,"['EASTERN COMPANY SD 12-31-2015', 'EXHIBIT 1.01', 'Complete submission text file']"
3027,https://www.sec.gov/Archives/edgar/data/866609/000086660916000094/0000866609-16-000094-index.htm,464 KB,0000866609-16-000094,2016-05-23,2016,0000866609,ION GEOPHYSICAL CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
3033,https://www.sec.gov/Archives/edgar/data/804328/000123445216000454/0001234452-16-000454-index.htm,510 KB,0001234452-16-000454,2016-05-13,2016,0000804328,QUALCOMM INC/DE,6,"['SD', 'EXHIBIT 1.01', '', '', '', 'Complete submission text file']"
3040,https://www.sec.gov/Archives/edgar/data/320187/000032018716000294/0000320187-16-000294-index.htm,101 KB,0000320187-16-000294,2016-05-31,2016,0000320187,"NIKE, Inc.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
3050,https://www.sec.gov/Archives/edgar/data/1333822/000110465916124149/0001104659-16-124149-index.htm,41 KB,0001104659-16-124149,2016-05-31,2016,0001333822,SemiLEDs Corp,3,"['SD', 'EX-1.01', 'Complete submission text file']"
3055,https://www.sec.gov/Archives/edgar/data/866121/000110465916124783/0001104659-16-124783-index.htm,415 KB,0001104659-16-124783,2016-06-01,2016,0000866121,"Northrop Grumman Innovation Systems, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
