,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
2125,https://www.sec.gov/Archives/edgar/data/16988/000119312517186208/0001193125-17-186208-index.htm,516 KB,0001193125-17-186208,2017-05-30,2017,0000016988,CANON INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2129,https://www.sec.gov/Archives/edgar/data/1027884/000102788417000161/0001027884-17-000161-index.htm,66 KB,0001027884-17-000161,2017-05-26,2017,0001027884,CHICAGO BRIDGE & IRON CO N V,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2135,https://www.sec.gov/Archives/edgar/data/46080/000004608017000075/0000046080-17-000075-index.htm,281 KB,0000046080-17-000075,2017-05-26,2017,0000046080,"HASBRO, INC.",3,"['FORM SD - SPECIALIZED DISCLOSURE REPORT', 'HASBRO, INC. CONFLICT MINERALS REPORT', 'Complete submission text file']"
2143,https://www.sec.gov/Archives/edgar/data/833640/000083364017000148/0000833640-17-000148-index.htm,533 KB,0000833640-17-000148,2017-05-25,2017,0000833640,POWER INTEGRATIONS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2149,https://www.sec.gov/Archives/edgar/data/932787/000094787117000400/0000947871-17-000400-index.htm,369 KB,0000947871-17-000400,2017-05-25,2017,0000932787,STMICROELECTRONICS NV,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
2161,https://www.sec.gov/Archives/edgar/data/1616862/000161686217000039/0001616862-17-000039-index.htm,282 KB,0001616862-17-000039,2017-05-31,2017,0001616862,Axalta Coating Systems Ltd.,4,"['SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
2164,https://www.sec.gov/Archives/edgar/data/812701/000110465917036512/0001104659-17-036512-index.htm,1 MB,0001104659-17-036512,2017-05-31,2017,0000812701,CALGON CARBON Corp,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2168,https://www.sec.gov/Archives/edgar/data/1024657/000119312517175798/0001193125-17-175798-index.htm,26 KB,0001193125-17-175798,2017-05-19,2017,0001024657,WEST CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2172,https://www.sec.gov/Archives/edgar/data/9892/000119312517174769/0001193125-17-174769-index.htm,204 KB,0001193125-17-174769,2017-05-18,2017,0000009892,BARD C R INC /NJ/,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2178,https://www.sec.gov/Archives/edgar/data/1002047/000119312517185517/0001193125-17-185517-index.htm,295 KB,0001193125-17-185517,2017-05-26,2017,0001002047,"NetApp, Inc.",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2184,https://www.sec.gov/Archives/edgar/data/98246/000009824617000131/0000098246-17-000131-index.htm,157 KB,0000098246-17-000131,2017-05-26,2017,0000098246,TIFFANY & CO,3,"['SD 05.26.2017', 'EXHIBIT 1.01 2016 CMR', 'Complete submission text file']"
2194,https://www.sec.gov/Archives/edgar/data/882835/000119312517186593/0001193125-17-186593-index.htm,148 KB,0001193125-17-186593,2017-05-30,2017,0000882835,ROPER TECHNOLOGIES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2200,https://www.sec.gov/Archives/edgar/data/1333170/000133317017000013/0001333170-17-000013-index.htm,485 KB,0001333170-17-000013,2017-05-31,2017,0001333170,"NxStage Medical, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2218,https://www.sec.gov/Archives/edgar/data/67347/000114036117023061/0001140361-17-023061-index.htm,600 KB,0001140361-17-023061,2017-05-31,2017,0000067347,MODINE MANUFACTURING CO,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2224,https://www.sec.gov/Archives/edgar/data/897723/000110465917036563/0001104659-17-036563-index.htm,284 KB,0001104659-17-036563,2017-05-31,2017,0000897723,SANMINA CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2233,https://www.sec.gov/Archives/edgar/data/932695/000119312517175801/0001193125-17-175801-index.htm,32 KB,0001193125-17-175801,2017-05-19,2017,0000932695,CHINA YUCHAI INTERNATIONAL LTD,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2245,https://www.sec.gov/Archives/edgar/data/722723/000110465917035206/0001104659-17-035206-index.htm,43 KB,0001104659-17-035206,2017-05-25,2017,0000722723,"HANGER, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
2251,https://www.sec.gov/Archives/edgar/data/1013606/000101360617000069/0001013606-17-000069-index.htm,156 KB,0001013606-17-000069,2017-05-31,2017,0001013606,ENDOLOGIX INC /DE/,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2257,https://www.sec.gov/Archives/edgar/data/1107843/000119312517185527/0001193125-17-185527-index.htm,235 KB,0001193125-17-185527,2017-05-26,2017,0001107843,"QUALYS, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
2268,https://www.sec.gov/Archives/edgar/data/1294133/000156459017011716/0001564590-17-011716-index.htm,841 KB,0001564590-17-011716,2017-05-26,2017,0001294133,Inogen Inc,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2274,https://www.sec.gov/Archives/edgar/data/3197/000119312517175795/0001193125-17-175795-index.htm,41 KB,0001193125-17-175795,2017-05-19,2017,0000003197,CECO ENVIRONMENTAL CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2282,https://www.sec.gov/Archives/edgar/data/354950/000035495017000018/0000354950-17-000018-index.htm,340 KB,0000354950-17-000018,2017-05-26,2017,0000354950,"HOME DEPOT, INC.",3,"['SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
2294,https://www.sec.gov/Archives/edgar/data/1259515/000110465917035684/0001104659-17-035684-index.htm,429 KB,0001104659-17-035684,2017-05-26,2017,0001259515,CONTROL4 CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2298,https://www.sec.gov/Archives/edgar/data/98362/000119312517188377/0001193125-17-188377-index.htm,28 KB,0001193125-17-188377,2017-05-31,2017,0000098362,TIMKEN CO,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2304,https://www.sec.gov/Archives/edgar/data/355948/000138713117003064/0001387131-17-003064-index.htm,100 KB,0001387131-17-003064,2017-05-30,2017,0000355948,RICHARDSON ELECTRONICS LTD/DE,4,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT', 'GRAPHIC', 'Complete submission text file']"
2310,https://www.sec.gov/Archives/edgar/data/33533/000117494717000978/0001174947-17-000978-index.htm,63 KB,0001174947-17-000978,2017-05-31,2017,0000033533,ESPEY MFG & ELECTRONICS CORP,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
2316,https://www.sec.gov/Archives/edgar/data/933974/000093397417000018/0000933974-17-000018-index.htm,233 KB,0000933974-17-000018,2017-05-30,2017,0000933974,"Brooks Automation, Inc.",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2322,https://www.sec.gov/Archives/edgar/data/60667/000006066717000084/0000060667-17-000084-index.htm,191 KB,0000060667-17-000084,2017-05-31,2017,0000060667,LOWES COMPANIES INC,4,"['FORM SD', 'CONFLICT MINERALS REPORT', 'GRAPHIC', 'Complete submission text file']"
2334,https://www.sec.gov/Archives/edgar/data/315449/000155837017004429/0001558370-17-004429-index.htm,116 KB,0001558370-17-004429,2017-05-19,2017,0000315449,UQM TECHNOLOGIES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2340,https://www.sec.gov/Archives/edgar/data/1164863/000116486317000016/0001164863-17-000016-index.htm,117 KB,0001164863-17-000016,2017-05-31,2017,0001164863,"ENPRO INDUSTRIES, INC",3,"['SD', 'EXHIBIT 1.01 - CMR', 'Complete submission text file']"
2346,https://www.sec.gov/Archives/edgar/data/1007587/000110465917035188/0001104659-17-035188-index.htm,1 MB,0001104659-17-035188,2017-05-25,2017,0001007587,KVH INDUSTRIES INC \DE\,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2352,https://www.sec.gov/Archives/edgar/data/1002517/000119312517189300/0001193125-17-189300-index.htm,25 KB,0001193125-17-189300,2017-05-31,2017,0001002517,"Nuance Communications, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
2361,https://www.sec.gov/Archives/edgar/data/1027664/000162828017005797/0001628280-17-005797-index.htm,495 KB,0001628280-17-005797,2017-05-23,2017,0001027664,ELBIT SYSTEMS LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2365,https://www.sec.gov/Archives/edgar/data/1412232/000141223217000060/0001412232-17-000060-index.htm,39 KB,0001412232-17-000060,2017-05-31,2017,0001412232,VWR Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2367,https://www.sec.gov/Archives/edgar/data/1059272/000105927217000029/0001059272-17-000029-index.htm,67 KB,0001059272-17-000029,2017-05-30,2017,0001059272,"bebe stores, inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2382,https://www.sec.gov/Archives/edgar/data/1013871/000110465917036581/0001104659-17-036581-index.htm,369 KB,0001104659-17-036581,2017-05-31,2017,0001013871,"NRG ENERGY, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
2388,https://www.sec.gov/Archives/edgar/data/937556/000093755617000117/0000937556-17-000117-index.htm,356 KB,0000937556-17-000117,2017-05-31,2017,0000937556,MASIMO CORP,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2394,https://www.sec.gov/Archives/edgar/data/1652044/000165204417000017/0001652044-17-000017-index.htm,659 KB,0001652044-17-000017,2017-05-26,2017,0001652044,Alphabet Inc.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2406,https://www.sec.gov/Archives/edgar/data/1002135/000100213517000040/0001002135-17-000040-index.htm,485 KB,0001002135-17-000040,2017-05-30,2017,0001002135,WESTELL TECHNOLOGIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2412,https://www.sec.gov/Archives/edgar/data/1318605/000156459017011856/0001564590-17-011856-index.htm,263 KB,0001564590-17-011856,2017-05-30,2017,0001318605,"Tesla, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
2418,https://www.sec.gov/Archives/edgar/data/926282/000119312517183834/0001193125-17-183834-index.htm,53 KB,0001193125-17-183834,2017-05-25,2017,0000926282,ADTRAN INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2424,https://www.sec.gov/Archives/edgar/data/808362/000095010317005133/0000950103-17-005133-index.htm,522 KB,0000950103-17-005133,2017-05-31,2017,0000808362,BAKER HUGHES a GE Co LLC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2430,https://www.sec.gov/Archives/edgar/data/1551152/000110465917036422/0001104659-17-036422-index.htm,42 KB,0001104659-17-036422,2017-05-31,2017,0001551152,AbbVie Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2436,https://www.sec.gov/Archives/edgar/data/1003935/000117891317001706/0001178913-17-001706-index.htm,541 KB,0001178913-17-001706,2017-06-05,2017,0001003935,NICE Ltd.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2442,https://www.sec.gov/Archives/edgar/data/1308547/000119312517183751/0001193125-17-183751-index.htm,125 KB,0001193125-17-183751,2017-05-25,2017,0001308547,"Dolby Laboratories, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
2456,https://www.sec.gov/Archives/edgar/data/1239819/000123981917000050/0001239819-17-000050-index.htm,37 KB,0001239819-17-000050,2017-05-31,2017,0001239819,LUNA INNOVATIONS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2461,https://www.sec.gov/Archives/edgar/data/849547/000084954717000059/0000849547-17-000059-index.htm,539 KB,0000849547-17-000059,2017-05-31,2017,0000849547,BLACK BOX CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2467,https://www.sec.gov/Archives/edgar/data/711404/000119312517189358/0001193125-17-189358-index.htm,39 KB,0001193125-17-189358,2017-05-31,2017,0000711404,"COOPER COMPANIES, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
2473,https://www.sec.gov/Archives/edgar/data/1078207/000107820717000027/0001078207-17-000027-index.htm,68 KB,0001078207-17-000027,2017-05-25,2017,0001078207,"NAUTILUS, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2479,https://www.sec.gov/Archives/edgar/data/1512077/000119312517188187/0001193125-17-188187-index.htm,32 KB,0001193125-17-188187,2017-05-31,2017,0001512077,Global Eagle Entertainment Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2482,https://www.sec.gov/Archives/edgar/data/1406666/000140666617000067/0001406666-17-000067-index.htm,351 KB,0001406666-17-000067,2017-05-31,2017,0001406666,"CALIX, INC",3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2488,https://www.sec.gov/Archives/edgar/data/889331/000143774917010399/0001437749-17-010399-index.htm,273 KB,0001437749-17-010399,2017-05-31,2017,0000889331,LITTELFUSE INC /DE,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2504,https://www.sec.gov/Archives/edgar/data/764478/000076447817000016/0000764478-17-000016-index.htm,589 KB,0000764478-17-000016,2017-05-31,2017,0000764478,BEST BUY CO INC,4,"['SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
2510,https://www.sec.gov/Archives/edgar/data/1590976/000159097617000048/0001590976-17-000048-index.htm,2 MB,0001590976-17-000048,2017-05-25,2017,0001590976,"Malibu Boats, Inc.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2514,https://www.sec.gov/Archives/edgar/data/1049521/000104952117000035/0001049521-17-000035-index.htm,46 KB,0001049521-17-000035,2017-05-31,2017,0001049521,MERCURY SYSTEMS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2520,https://www.sec.gov/Archives/edgar/data/780571/000078057117000012/0000780571-17-000012-index.htm,31 KB,0000780571-17-000012,2017-05-16,2017,0000780571,"ITRON, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2527,https://www.sec.gov/Archives/edgar/data/1059562/000105956217000017/0001059562-17-000017-index.htm,53 KB,0001059562-17-000017,2017-05-30,2017,0001059562,LMI AEROSPACE INC,3,"['LMI AEROSPACE SD 12-31-2016', 'EXHIBIT 1.01', 'Complete submission text file']"
2533,https://www.sec.gov/Archives/edgar/data/1592058/000119312517179123/0001193125-17-179123-index.htm,51 KB,0001193125-17-179123,2017-05-23,2017,0001592058,Party City Holdco Inc.,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2540,https://www.sec.gov/Archives/edgar/data/31235/000156459017011917/0001564590-17-011917-index.htm,523 KB,0001564590-17-011917,2017-05-31,2017,0000031235,EASTMAN KODAK CO,3,"['FORM SD 2016 CONFLICT MINERALS REPORT', 'EX-1.01 2016 CONFLICT MINERALS REPORT', 'Complete submission text file']"
2552,https://www.sec.gov/Archives/edgar/data/16058/000156459017011960/0001564590-17-011960-index.htm,443 KB,0001564590-17-011960,2017-05-31,2017,0000016058,CACI INTERNATIONAL INC /DE/,4,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
2558,https://www.sec.gov/Archives/edgar/data/804753/000080475317000023/0000804753-17-000023-index.htm,49 KB,0000804753-17-000023,2017-05-25,2017,0000804753,CERNER Corp,3,"['2016 FORM SD', 'EXHIBIT 1.01 CONFLICT MINERALS REPORT', 'Complete submission text file']"
2564,https://www.sec.gov/Archives/edgar/data/21535/000143774917010303/0001437749-17-010303-index.htm,480 KB,0001437749-17-010303,2017-05-30,2017,0000021535,COHU INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2570,https://www.sec.gov/Archives/edgar/data/1613103/000161310317000010/0001613103-17-000010-index.htm,541 KB,0001613103-17-000010,2017-05-11,2017,0001613103,Medtronic plc,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2575,https://www.sec.gov/Archives/edgar/data/919012/000119312517185571/0001193125-17-185571-index.htm,56 KB,0001193125-17-185571,2017-05-26,2017,0000919012,AMERICAN EAGLE OUTFITTERS INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2590,https://www.sec.gov/Archives/edgar/data/1144215/000114421517000056/0001144215-17-000056-index.htm,329 KB,0001144215-17-000056,2017-05-31,2017,0001144215,ACUITY BRANDS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2602,https://www.sec.gov/Archives/edgar/data/892553/000089255317000031/0000892553-17-000031-index.htm,63 KB,0000892553-17-000031,2017-05-31,2017,0000892553,CHART INDUSTRIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2606,https://www.sec.gov/Archives/edgar/data/1095277/000119312517176026/0001193125-17-176026-index.htm,35 KB,0001193125-17-176026,2017-05-19,2017,0001095277,INTERSECTIONS INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2611,https://www.sec.gov/Archives/edgar/data/730263/000114420417030135/0001144204-17-030135-index.htm,229 KB,0001144204-17-030135,2017-05-30,2017,0000730263,THOR INDUSTRIES INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2631,https://www.sec.gov/Archives/edgar/data/879526/000114420417029689/0001144204-17-029689-index.htm,288 KB,0001144204-17-029689,2017-05-26,2017,0000879526,WABASH NATIONAL Corp,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2644,https://www.sec.gov/Archives/edgar/data/1032975/000103297517000018/0001032975-17-000018-index.htm,270 KB,0001032975-17-000018,2017-05-30,2017,0001032975,LOGITECH INTERNATIONAL SA,3,"['CONFLICT MINERALS DISCLOSURE REPORT', 'EXHIBIT 1.01', 'Complete submission text file']"
2657,https://www.sec.gov/Archives/edgar/data/1318568/000155837017004552/0001558370-17-004552-index.htm,683 KB,0001558370-17-004552,2017-05-26,2017,0001318568,Everi Holdings Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2660,https://www.sec.gov/Archives/edgar/data/944809/000119312517273170/0001193125-17-273170-index.htm,50 KB,0001193125-17-273170,2017-08-30,2017,0000944809,"Opko Health, Inc.",3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2665,https://www.sec.gov/Archives/edgar/data/1160958/000143774917010400/0001437749-17-010400-index.htm,58 KB,0001437749-17-010400,2017-05-31,2017,0001160958,INPHI Corp,4,"['FORM SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2678,https://www.sec.gov/Archives/edgar/data/867374/000119312517189403/0001193125-17-189403-index.htm,254 KB,0001193125-17-189403,2017-05-31,2017,0000867374,ELECTRONICS FOR IMAGING INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2695,https://www.sec.gov/Archives/edgar/data/927653/000119312517188373/0001193125-17-188373-index.htm,40 KB,0001193125-17-188373,2017-05-31,2017,0000927653,MCKESSON CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2701,https://www.sec.gov/Archives/edgar/data/42682/000119312517189190/0001193125-17-189190-index.htm,166 KB,0001193125-17-189190,2017-05-31,2017,0000042682,GORMAN RUPP CO,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2707,https://www.sec.gov/Archives/edgar/data/23197/000002319717000010/0000023197-17-000010-index.htm,74 KB,0000023197-17-000010,2017-05-31,2017,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,5,"['FORM SD', 'CONFLICT MINERALS REPORT', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
2719,https://www.sec.gov/Archives/edgar/data/27419/000110465917036410/0001104659-17-036410-index.htm,179 KB,0001104659-17-036410,2017-05-31,2017,0000027419,TARGET CORP,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
