,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
2309,https://www.sec.gov/Archives/edgar/data/33533/000117494718000926/0001174947-18-000926-index.htm,72 KB,0001174947-18-000926,2018-05-31,2018,0000033533,ESPEY MFG & ELECTRONICS CORP,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
2315,https://www.sec.gov/Archives/edgar/data/933974/000155837018005059/0001558370-18-005059-index.htm,373 KB,0001558370-18-005059,2018-05-31,2018,0000933974,"Brooks Automation, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
2321,https://www.sec.gov/Archives/edgar/data/60667/000006066718000089/0000060667-18-000089-index.htm,217 KB,0000060667-18-000089,2018-05-31,2018,0000060667,LOWES COMPANIES INC,4,"['FORM SD', 'CONFLICT MINERALS REPORT', 'GRAPHIC', 'Complete submission text file']"
2333,https://www.sec.gov/Archives/edgar/data/315449/000155837018004992/0001558370-18-004992-index.htm,115 KB,0001558370-18-004992,2018-05-29,2018,0000315449,UQM TECHNOLOGIES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2339,https://www.sec.gov/Archives/edgar/data/1164863/000116486318000018/0001164863-18-000018-index.htm,112 KB,0001164863-18-000018,2018-05-31,2018,0001164863,"ENPRO INDUSTRIES, INC",3,"['SD - 5-31-18', 'EXHIBIT 1.01', 'Complete submission text file']"
2345,https://www.sec.gov/Archives/edgar/data/1007587/000110465918036664/0001104659-18-036664-index.htm,2 MB,0001104659-18-036664,2018-05-30,2018,0001007587,KVH INDUSTRIES INC \DE\,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2351,https://www.sec.gov/Archives/edgar/data/1002517/000100251718000038/0001002517-18-000038-index.htm,51 KB,0001002517-18-000038,2018-05-31,2018,0001002517,"Nuance Communications, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2360,https://www.sec.gov/Archives/edgar/data/1027664/000162828018007241/0001628280-18-007241-index.htm,366 KB,0001628280-18-007241,2018-05-29,2018,0001027664,ELBIT SYSTEMS LTD,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2381,https://www.sec.gov/Archives/edgar/data/1013871/000101387118000026/0001013871-18-000026-index.htm,107 KB,0001013871-18-000026,2018-05-25,2018,0001013871,"NRG ENERGY, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2387,https://www.sec.gov/Archives/edgar/data/937556/000093755618000083/0000937556-18-000083-index.htm,358 KB,0000937556-18-000083,2018-06-01,2018,0000937556,MASIMO CORP,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2393,https://www.sec.gov/Archives/edgar/data/1652044/000165204418000019/0001652044-18-000019-index.htm,490 KB,0001652044-18-000019,2018-05-30,2018,0001652044,Alphabet Inc.,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2405,https://www.sec.gov/Archives/edgar/data/1002135/000100213518000021/0001002135-18-000021-index.htm,505 KB,0001002135-18-000021,2018-05-31,2018,0001002135,WESTELL TECHNOLOGIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2411,https://www.sec.gov/Archives/edgar/data/1318605/000156459018014530/0001564590-18-014530-index.htm,379 KB,0001564590-18-014530,2018-05-29,2018,0001318605,"Tesla, Inc.",4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
2417,https://www.sec.gov/Archives/edgar/data/926282/000119312518180128/0001193125-18-180128-index.htm,53 KB,0001193125-18-180128,2018-05-31,2018,0000926282,ADTRAN INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2423,https://www.sec.gov/Archives/edgar/data/808362/000095010318006838/0000950103-18-006838-index.htm,451 KB,0000950103-18-006838,2018-05-31,2018,0000808362,BAKER HUGHES a GE Co LLC,3,"['FORM SD', 'EXHIBIT 10.1', 'Complete submission text file']"
2429,https://www.sec.gov/Archives/edgar/data/1551152/000110465918037220/0001104659-18-037220-index.htm,42 KB,0001104659-18-037220,2018-05-31,2018,0001551152,AbbVie Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2435,https://www.sec.gov/Archives/edgar/data/1003935/000117891318001811/0001178913-18-001811-index.htm,43 KB,0001178913-18-001811,2018-05-31,2018,0001003935,NICE Ltd.,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2441,https://www.sec.gov/Archives/edgar/data/1308547/000119312518173607/0001193125-18-173607-index.htm,131 KB,0001193125-18-173607,2018-05-24,2018,0001308547,"Dolby Laboratories, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
2449,https://www.sec.gov/Archives/edgar/data/1395317/000119312518180005/0001193125-18-180005-index.htm,53 KB,0001193125-18-180005,2018-05-31,2018,0001395317,DJO Finance LLC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2450,https://www.sec.gov/Archives/edgar/data/1395317/000119312518021836/0001193125-18-021836-index.htm,45 KB,0001193125-18-021836,2018-01-26,2018,0001395317,DJO Finance LLC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2455,https://www.sec.gov/Archives/edgar/data/1239819/000123981918000048/0001239819-18-000048-index.htm,38 KB,0001239819-18-000048,2018-05-31,2018,0001239819,LUNA INNOVATIONS INC,3,"['FORM SD', 'CONFLICTS MINERALS DISCLOSURE AND REPORT', 'Complete submission text file']"
2460,https://www.sec.gov/Archives/edgar/data/849547/000084954718000027/0000849547-18-000027-index.htm,539 KB,0000849547-18-000027,2018-05-31,2018,0000849547,BLACK BOX CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2466,https://www.sec.gov/Archives/edgar/data/711404/000119312518180376/0001193125-18-180376-index.htm,37 KB,0001193125-18-180376,2018-05-31,2018,0000711404,"COOPER COMPANIES, INC.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
2472,https://www.sec.gov/Archives/edgar/data/1078207/000107820718000024/0001078207-18-000024-index.htm,67 KB,0001078207-18-000024,2018-05-31,2018,0001078207,"NAUTILUS, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2478,https://www.sec.gov/Archives/edgar/data/1512077/000119312518180366/0001193125-18-180366-index.htm,30 KB,0001193125-18-180366,2018-05-31,2018,0001512077,Global Eagle Entertainment Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2481,https://www.sec.gov/Archives/edgar/data/1406666/000140666618000061/0001406666-18-000061-index.htm,364 KB,0001406666-18-000061,2018-05-31,2018,0001406666,"CALIX, INC",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2487,https://www.sec.gov/Archives/edgar/data/889331/000143774918010853/0001437749-18-010853-index.htm,375 KB,0001437749-18-010853,2018-05-29,2018,0000889331,LITTELFUSE INC /DE,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2494,https://www.sec.gov/Archives/edgar/data/1651235/000165123518000134/0001651235-18-000134-index.htm,329 KB,0001651235-18-000134,2018-05-31,2018,0001651235,"Acacia Communications, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2503,https://www.sec.gov/Archives/edgar/data/764478/000076447818000022/0000764478-18-000022-index.htm,687 KB,0000764478-18-000022,2018-05-31,2018,0000764478,BEST BUY CO INC,4,"['SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
2509,https://www.sec.gov/Archives/edgar/data/1590976/000159097618000049/0001590976-18-000049-index.htm,1 MB,0001590976-18-000049,2018-05-22,2018,0001590976,"Malibu Boats, Inc.",4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2513,https://www.sec.gov/Archives/edgar/data/1049521/000104952118000024/0001049521-18-000024-index.htm,52 KB,0001049521-18-000024,2018-05-29,2018,0001049521,MERCURY SYSTEMS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2519,https://www.sec.gov/Archives/edgar/data/780571/000078057118000032/0000780571-18-000032-index.htm,38 KB,0000780571-18-000032,2018-05-25,2018,0000780571,"ITRON, INC.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2532,https://www.sec.gov/Archives/edgar/data/1592058/000119312518170243/0001193125-18-170243-index.htm,53 KB,0001193125-18-170243,2018-05-22,2018,0001592058,Party City Holdco Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2539,https://www.sec.gov/Archives/edgar/data/31235/000156459018014831/0001564590-18-014831-index.htm,506 KB,0001564590-18-014831,2018-05-31,2018,0000031235,EASTMAN KODAK CO,3,"['FORM SD RE 2017 CONFLICT MINERALS REPORT', 'EX-1.01 2017 CONFLICT MINERALS REPORT', 'Complete submission text file']"
2551,https://www.sec.gov/Archives/edgar/data/16058/000156459018014801/0001564590-18-014801-index.htm,401 KB,0001564590-18-014801,2018-05-31,2018,0000016058,CACI INTERNATIONAL INC /DE/,4,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
2557,https://www.sec.gov/Archives/edgar/data/804753/000080475318000020/0000804753-18-000020-index.htm,45 KB,0000804753-18-000020,2018-05-04,2018,0000804753,CERNER Corp,3,"['SD', 'EXHIBIT 1.1', 'Complete submission text file']"
2563,https://www.sec.gov/Archives/edgar/data/21535/000143774918010735/0001437749-18-010735-index.htm,418 KB,0001437749-18-010735,2018-05-25,2018,0000021535,COHU INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2569,https://www.sec.gov/Archives/edgar/data/1613103/000161310318000015/0001613103-18-000015-index.htm,492 KB,0001613103-18-000015,2018-05-11,2018,0001613103,Medtronic plc,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2574,https://www.sec.gov/Archives/edgar/data/919012/000119312518175373/0001193125-18-175373-index.htm,84 KB,0001193125-18-175373,2018-05-25,2018,0000919012,AMERICAN EAGLE OUTFITTERS INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2589,https://www.sec.gov/Archives/edgar/data/1144215/000114421518000068/0001144215-18-000068-index.htm,318 KB,0001144215-18-000068,2018-05-31,2018,0001144215,ACUITY BRANDS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2601,https://www.sec.gov/Archives/edgar/data/892553/000089255318000071/0000892553-18-000071-index.htm,62 KB,0000892553-18-000071,2018-05-31,2018,0000892553,CHART INDUSTRIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2610,https://www.sec.gov/Archives/edgar/data/730263/000115752318001219/0001157523-18-001219-index.htm,277 KB,0001157523-18-001219,2018-05-31,2018,0000730263,THOR INDUSTRIES INC,3,"['THOR INDUSTRIES, INC. SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2630,https://www.sec.gov/Archives/edgar/data/879526/000114420418031468/0001144204-18-031468-index.htm,346 KB,0001144204-18-031468,2018-05-30,2018,0000879526,WABASH NATIONAL Corp,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2643,https://www.sec.gov/Archives/edgar/data/1032975/000103297518000018/0001032975-18-000018-index.htm,396 KB,0001032975-18-000018,2018-05-31,2018,0001032975,LOGITECH INTERNATIONAL SA,3,"['CONFLICT MINERALS DISCLOSURE REPORT', 'EXHIBIT 1.01', 'Complete submission text file']"
2656,https://www.sec.gov/Archives/edgar/data/1318568/000156459018014721/0001564590-18-014721-index.htm,506 KB,0001564590-18-014721,2018-05-31,2018,0001318568,Everi Holdings Inc.,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2664,https://www.sec.gov/Archives/edgar/data/1160958/000143774918011017/0001437749-18-011017-index.htm,52 KB,0001437749-18-011017,2018-05-31,2018,0001160958,INPHI Corp,4,"['FORM SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2677,https://www.sec.gov/Archives/edgar/data/867374/000119312518180218/0001193125-18-180218-index.htm,220 KB,0001193125-18-180218,2018-05-31,2018,0000867374,ELECTRONICS FOR IMAGING INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2694,https://www.sec.gov/Archives/edgar/data/927653/000119312518179493/0001193125-18-179493-index.htm,39 KB,0001193125-18-179493,2018-05-31,2018,0000927653,MCKESSON CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2700,https://www.sec.gov/Archives/edgar/data/42682/000119312518179620/0001193125-18-179620-index.htm,164 KB,0001193125-18-179620,2018-05-31,2018,0000042682,GORMAN RUPP CO,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2706,https://www.sec.gov/Archives/edgar/data/23197/000002319718000016/0000023197-18-000016-index.htm,76 KB,0000023197-18-000016,2018-05-31,2018,0000023197,COMTECH TELECOMMUNICATIONS CORP /DE/,5,"['FORM SD', 'CONFLICT MINERALS REPORT', 'GRAPHIC', 'GRAPHIC', 'Complete submission text file']"
2718,https://www.sec.gov/Archives/edgar/data/27419/000110465918037052/0001104659-18-037052-index.htm,165 KB,0001104659-18-037052,2018-05-31,2018,0000027419,TARGET CORP,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
2724,https://www.sec.gov/Archives/edgar/data/27996/000002799618000078/0000027996-18-000078-index.htm,177 KB,0000027996-18-000078,2018-05-29,2018,0000027996,DELUXE CORP,4,"['DELUXE CORPORATION SD 12-31-2017', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2734,https://www.sec.gov/Archives/edgar/data/48898/000119312518154513/0001193125-18-154513-index.htm,39 KB,0001193125-18-154513,2018-05-07,2018,0000048898,HUBBELL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2740,https://www.sec.gov/Archives/edgar/data/743316/000074331618000025/0000743316-18-000025-index.htm,506 KB,0000743316-18-000025,2018-05-30,2018,0000743316,MAXIM INTEGRATED PRODUCTS INC,3,"['SD/A', 'EXHIBIT 1.01', 'Complete submission text file']"
2741,https://www.sec.gov/Archives/edgar/data/743316/000074331618000023/0000743316-18-000023-index.htm,505 KB,0000743316-18-000023,2018-05-23,2018,0000743316,MAXIM INTEGRATED PRODUCTS INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2748,https://www.sec.gov/Archives/edgar/data/1466593/000143774918011003/0001437749-18-011003-index.htm,62 KB,0001437749-18-011003,2018-05-31,2018,0001466593,Otter Tail Corp,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2754,https://www.sec.gov/Archives/edgar/data/794367/000079436718000075/0000794367-18-000075-index.htm,273 KB,0000794367-18-000075,2018-05-29,2018,0000794367,"Macy's, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2760,https://www.sec.gov/Archives/edgar/data/1530721/000119312518179557/0001193125-18-179557-index.htm,206 KB,0001193125-18-179557,2018-05-31,2018,0001530721,Capri Holdings Ltd,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2772,https://www.sec.gov/Archives/edgar/data/1299139/000149315218007801/0001493152-18-007801-index.htm,45 KB,0001493152-18-007801,2018-05-25,2018,0001299139,TearLab Corp,3,"['', '', 'Complete submission text file']"
2786,https://www.sec.gov/Archives/edgar/data/789933/000078993318000047/0000789933-18-000047-index.htm,111 KB,0000789933-18-000047,2018-05-25,2018,0000789933,NACCO INDUSTRIES INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2792,https://www.sec.gov/Archives/edgar/data/1012019/000143774918010928/0001437749-18-010928-index.htm,39 KB,0001437749-18-010928,2018-05-30,2018,0001012019,RUSH ENTERPRISES INC \TX\,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2798,https://www.sec.gov/Archives/edgar/data/833444/000083344418000026/0000833444-18-000026-index.htm,132 KB,0000833444-18-000026,2018-05-31,2018,0000833444,Johnson Controls International plc,4,"['SD', 'EXHIBIT 1.01', '', 'Complete submission text file']"
2804,https://www.sec.gov/Archives/edgar/data/110621/000119312518180401/0001193125-18-180401-index.htm,341 KB,0001193125-18-180401,2018-05-31,2018,0000110621,RPM INTERNATIONAL INC/DE/,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2810,https://www.sec.gov/Archives/edgar/data/42888/000004288818000039/0000042888-18-000039-index.htm,609 KB,0000042888-18-000039,2018-05-31,2018,0000042888,GRACO INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2816,https://www.sec.gov/Archives/edgar/data/73756/000007375618000038/0000073756-18-000038-index.htm,497 KB,0000073756-18-000038,2018-05-25,2018,0000073756,OCEANEERING INTERNATIONAL INC,4,"['FORM SD - SPECIALIZED DISCLOSURE REPORT 2017', 'EXHIBIT 1.01 - CONFLICT MINERAL REPORT 2017', 'OCEANEERING LOGO', 'Complete submission text file']"
2825,https://www.sec.gov/Archives/edgar/data/1350653/000119312518170581/0001193125-18-170581-index.htm,144 KB,0001193125-18-170581,2018-05-22,2018,0001350653,"Alphatec Holdings, Inc.",3,"['SD', 'EX-1.01', 'Complete submission text file']"
2836,https://www.sec.gov/Archives/edgar/data/1051251/000156459018014776/0001564590-18-014776-index.htm,134 KB,0001564590-18-014776,2018-05-31,2018,0001051251,J CREW GROUP INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
2842,https://www.sec.gov/Archives/edgar/data/1433660/000143366018000025/0001433660-18-000025-index.htm,345 KB,0001433660-18-000025,2018-05-31,2018,0001433660,John Bean Technologies CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2850,https://www.sec.gov/Archives/edgar/data/103730/000010373018000022/0000103730-18-000022-index.htm,257 KB,0000103730-18-000022,2018-05-29,2018,0000103730,VISHAY INTERTECHNOLOGY INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2857,https://www.sec.gov/Archives/edgar/data/103145/000110465918036404/0001104659-18-036404-index.htm,206 KB,0001104659-18-036404,2018-05-29,2018,0000103145,VEECO INSTRUMENTS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2863,https://www.sec.gov/Archives/edgar/data/915389/000091538918000031/0000915389-18-000031-index.htm,105 KB,0000915389-18-000031,2018-05-29,2018,0000915389,EASTMAN CHEMICAL CO,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2869,https://www.sec.gov/Archives/edgar/data/1097149/000109714918000023/0001097149-18-000023-index.htm,488 KB,0001097149-18-000023,2018-05-30,2018,0001097149,ALIGN TECHNOLOGY INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2879,https://www.sec.gov/Archives/edgar/data/50725/000005072518000043/0000050725-18-000043-index.htm,68 KB,0000050725-18-000043,2018-05-31,2018,0000050725,GRIFFON CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
2891,https://www.sec.gov/Archives/edgar/data/1000683/000121390018007052/0001213900-18-007052-index.htm,38 KB,0001213900-18-007052,2018-05-31,2018,0001000683,BLONDER TONGUE LABORATORIES INC,3,"['SPECIALIZED DISCLOSURE REPORT', 'CONFLICT MINERALS REPORT OF THE COMPANY', 'Complete submission text file']"
2898,https://www.sec.gov/Archives/edgar/data/12208/000001220818000023/0000012208-18-000023-index.htm,50 KB,0000012208-18-000023,2018-05-04,2018,0000012208,"BIO-RAD LABORATORIES, INC.",3,"['SD 2017', 'EXHIBIT 1.01', 'Complete submission text file']"
2904,https://www.sec.gov/Archives/edgar/data/45012/000004501218000093/0000045012-18-000093-index.htm,857 KB,0000045012-18-000093,2018-05-30,2018,0000045012,HALLIBURTON CO,5,"['SD', 'EXHIBIT 1.01', '', '', 'Complete submission text file']"
2915,https://www.sec.gov/Archives/edgar/data/88941/000119312518180110/0001193125-18-180110-index.htm,50 KB,0001193125-18-180110,2018-05-31,2018,0000088941,SEMTECH CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
2925,https://www.sec.gov/Archives/edgar/data/895419/000089541918000047/0000895419-18-000047-index.htm,615 KB,0000895419-18-000047,2018-05-30,2018,0000895419,"CREE, INC.",4,"['FORM SD', 'EXHIBIT 1.01', 'GRAPHIC', 'Complete submission text file']"
